species,ab,ap,am,d_V,Wwb,Wwi,Ri,T_typical,metamorphosis,weaning,p_Am,kap,v,p_M,h_a,E_Hb_p,E_Hp
Amandava_subflava,2.653885e+00,9.221167e+00,5.326795e+02,2.800000e-01,6.000000e-01,7.300000e+00,1.058798e-01,3.147500e+02,False,False,5.787970e+02,9.404100e-01,2.814300e-02,4.517066e+02,8.110000e-13,4.997739e-02,2.211000e+03
Stercorarius_skua,1.732997e+01,2.300550e+01,7.352962e+02,2.800000e-01,7.200000e+01,1.340000e+03,4.344536e-02,3.143500e+02,False,False,2.659623e+04,9.971100e-01,5.615000e-02,9.999760e+03,1.382000e-14,5.056698e-03,7.584000e+04
Erithacus_rubecula,2.858030e+00,7.965916e+00,8.567263e+02,2.800000e-01,1.800000e+00,1.860000e+01,2.329355e-01,3.147500e+02,False,False,1.232889e+03,8.662300e-01,3.052700e-02,7.871207e+02,3.612000e-16,7.276952e-02,7.532000e+03
Setophaga_townsendi,2.449740e+00,5.368532e+00,4.705336e+02,2.800000e-01,1.520000e+00,8.600000e+00,9.574237e-02,3.147500e+02,False,False,1.370450e+03,9.385500e-01,3.503800e-02,1.202876e+03,2.811000e-12,1.546917e-01,1.492000e+03
Clypeaster_subdepressus,1.735448e+00,2.932063e+03,2.344262e+04,9.000000e-02,5.100000e-06,5.000000e+02,8.190210e+03,2.991500e+02,True,False,1.008441e+01,8.000000e-01,1.336000e-02,3.622600e+00,9.252000e-10,2.168843e-07,1.072000e+04
Rissa_brevirostris,5.185318e+00,9.221249e+00,1.242941e+03,2.800000e-01,3.000000e+01,4.800000e+02,4.344536e-02,3.143500e+02,False,False,1.132205e+04,9.965500e-01,5.117000e-02,4.520608e+03,2.615000e-13,1.294490e-02,2.051000e+04
Falco_peregrinus,5.734519e+00,1.147232e+01,1.474857e+03,2.800000e-01,3.750000e+01,8.656000e+02,5.094670e-02,3.116700e+02,False,False,2.424644e+04,9.968900e-01,8.060200e-02,9.187364e+03,1.618000e-17,5.347546e-03,4.503000e+04
Pleuroxus_striatus,2.651987e+00,1.856391e+01,1.021015e+02,1.700000e-01,4.536548e-06,3.882353e-05,2.320466e-01,2.901500e+02,False,False,5.379359e+01,8.126000e-01,2.666000e-02,1.491900e+03,2.585000e-05,8.570615e-02,3.512000e-02
Cypsnagra_hirundinacea,3.266320e+00,7.680993e+00,2.130718e+02,2.800000e-01,2.700000e+00,3.130000e+01,9.011046e-02,3.147500e+02,False,False,1.184077e+03,9.700900e-01,3.160500e-02,6.915065e+02,7.109000e-11,8.018535e-02,2.266000e+03
Zosterops_virens,2.449740e+00,5.733381e+00,5.326795e+02,2.800000e-01,9.000000e-01,1.180000e+01,4.505523e-02,3.147500e+02,False,False,9.406125e+02,9.906000e-01,3.102800e-02,7.342559e+02,3.005000e-12,7.143826e-02,2.948000e+02
Gallotia_intermedia,3.878362e+01,7.659765e+02,2.597118e+03,3.000000e-01,2.550000e+00,8.350000e+01,2.927376e-02,2.971500e+02,False,False,1.245182e+02,6.257300e-01,7.161900e-02,1.918610e+01,1.522000e-09,5.954289e-02,1.597000e+05
Jacana_spinosa,3.596398e+00,1.094333e+01,4.688162e+02,2.800000e-01,4.200000e+00,1.532000e+02,8.532128e-02,3.141500e+02,False,False,5.208810e+02,9.913300e-01,9.423800e-02,1.198758e+02,5.844000e-13,2.214981e-02,1.028000e+04
Tachycineta_thalassina,2.858030e+00,1.234410e+01,4.039487e+02,2.800000e-01,1.660000e+00,2.060000e+01,9.011046e-02,3.147500e+02,False,False,8.995995e+02,9.011900e-01,3.076800e-02,5.167379e+02,9.160000e-12,4.493980e-02,9.219000e+03
Graptemys_oculifera,2.838938e+01,2.758781e+03,6.219226e+03,3.000000e-01,9.500000e+00,1.593000e+03,3.164381e-02,2.951500e+02,False,False,5.173379e+02,6.095600e-01,3.039000e-02,4.039770e+01,1.484000e-09,2.863777e-03,5.168000e+06
Brachyramphus_marmoratus,8.969973e+00,1.266622e+01,1.368271e+03,2.800000e-01,3.200000e+01,2.220000e+02,2.075413e-02,3.141500e+02,False,False,4.358093e+03,9.940400e-01,4.026700e-02,1.866167e+03,4.296000e-16,6.360609e-02,1.051000e+04
Gallinula_melanops,4.263063e+00,1.302412e+01,9.913137e+02,2.800000e-01,1.050000e+01,1.400000e+02,1.069490e-01,3.127500e+02,False,False,8.737227e+03,9.775400e-01,2.168000e-02,6.622975e+03,6.125000e-13,1.170238e-02,5.134000e+04
Pollachius_virens,2.320180e+01,5.178069e+03,3.236293e+04,2.000000e-01,9.000000e-04,3.200000e+04,2.008471e+03,2.791500e+02,True,False,8.512399e+01,5.508400e-01,1.302700e-01,1.754460e+01,5.047000e-09,1.140711e-06,2.530000e+06
Paralaudakia_stoliczkana,3.981993e+01,1.424037e+03,2.491590e+03,3.000000e-01,4.816587e-01,6.930000e+01,5.418227e-02,2.961500e+02,False,False,8.997457e+01,6.895500e-01,4.736800e-02,1.637380e+01,4.199000e-09,1.474659e-02,1.026000e+05
Chalcites_basalis,2.404063e+00,4.909316e+00,8.068388e+02,2.800000e-01,1.300000e+00,2.000000e+01,1.673197e-01,3.126500e+02,False,False,5.880523e+03,9.869400e-01,2.212100e-02,7.446686e+03,3.397000e-13,2.994338e-02,1.413000e+03
Columbina_talpacoti,2.146050e+00,3.408182e+00,1.697235e+03,2.800000e-01,3.500000e+00,3.630000e+01,1.031089e-01,3.137800e+02,False,False,5.452251e+03,9.902300e-01,3.608800e-02,4.736780e+03,7.713000e-18,8.960000e-02,1.125000e+03
Caretta_caretta,2.761787e+01,5.683103e+03,2.105097e+04,2.800000e-01,1.941000e+01,1.626200e+05,8.911702e-01,2.931500e+02,False,False,7.472709e+02,7.285600e-01,6.807400e-02,1.120050e+01,1.112000e-10,2.567089e-04,9.875000e+07
Limnodromus_griseus,3.902952e+00,6.600250e+00,6.235256e+02,2.800000e-01,1.180000e+01,1.050000e+02,8.532128e-02,3.141500e+02,False,False,1.133086e+04,9.881600e-01,2.768800e-02,9.500000e+03,4.375000e-14,4.048851e-02,1.044000e+04
Rhynochetos_jubatus,6.208089e+00,2.500893e+01,1.888708e+03,2.800000e-01,6.072000e+01,1.000000e+03,1.588387e-02,3.109500e+02,False,False,2.767686e+03,9.943100e-01,8.713400e-02,4.905415e+02,1.492000e-13,9.799477e-03,1.147000e+05
Gopherus_morafkai,4.796528e+01,4.092543e+03,2.022289e+04,3.000000e-01,2.240000e+01,4.200000e+03,2.057075e-02,2.971500e+02,False,False,9.908214e+01,8.524500e-01,3.194200e-02,5.815700e+00,2.587000e-11,4.196141e-03,4.976000e+06
Corvus_brachyrhynchos,3.674610e+00,1.425523e+01,8.877992e+02,2.800000e-01,1.030000e+01,3.848000e+02,1.126381e-01,3.147500e+02,False,False,2.269814e+03,9.718400e-01,3.601900e-02,6.686965e+02,1.009000e-13,2.044754e-02,2.011000e+04
Pterodroma_phaeopygia,9.847005e+00,3.133138e+01,1.633708e+03,2.800000e-01,6.000000e+01,7.000000e+02,1.530262e-02,3.105500e+02,False,False,4.212580e+03,9.910000e-01,6.671400e-02,1.030782e+03,4.060000e-27,1.016052e-02,1.682000e+05
Apalone_spinifera,5.748287e+01,3.217309e+03,1.263931e+04,3.000000e-01,9.000000e+00,1.200000e+04,1.503247e-01,2.971500e+02,False,False,2.398761e+02,9.287700e-01,8.446500e-02,9.305200e+00,7.201000e-11,3.999101e-04,1.112000e+07
Coragyps_atratus,7.449707e+00,1.995307e+01,1.251345e+03,2.800000e-01,7.000000e+01,2.080000e+03,4.075615e-02,3.136500e+02,False,False,1.665045e+04,9.929300e-01,2.047500e-02,6.554367e+03,1.306000e-13,7.493161e-03,1.316000e+05
Balaeniceps_rex,6.010159e+00,2.001010e+01,2.017097e+03,2.800000e-01,1.640000e+02,6.500000e+03,3.718215e-02,3.126500e+02,False,False,2.435814e+04,9.963700e-01,6.612500e-02,4.997162e+03,2.282000e-16,2.137148e-03,4.754000e+05
Rana_macrocnemis,5.243240e+01,3.879998e+03,1.052580e+04,2.800000e-01,4.200000e-03,4.000000e+01,2.434968e-01,2.831500e+02,False,False,9.021741e+01,9.223200e-01,9.481800e-02,2.660740e+01,3.918000e-08,4.067306e-04,5.527000e+03
Styela_plicata,6.286376e-01,3.922747e+01,1.917345e+02,6.000000e-02,2.450000e-05,6.000000e+01,6.537294e+03,2.926500e+02,False,False,6.520158e+02,9.000000e-01,7.739300e-02,2.915123e+02,2.141000e-05,1.163953e-06,5.221000e+02
Chlorospingus_flavigularis,3.470465e+00,8.578351e+00,6.658494e+02,2.800000e-01,1.300000e+00,2.200000e+01,4.505523e-02,3.147500e+02,False,False,8.259620e+02,9.895700e-01,2.325400e-02,5.447529e+02,2.450000e-12,5.724864e-02,5.132000e+02
Agelaioides_badius,2.653885e+00,6.667224e+00,7.546294e+02,2.800000e-01,3.550000e+00,4.525000e+01,9.011046e-02,3.147500e+02,False,False,1.197684e+03,9.752700e-01,4.907600e-02,5.552698e+02,1.533000e-15,6.632220e-02,3.774000e+03
Thalassarche_chrysostoma,1.497807e+01,3.615063e+01,2.515592e+03,2.800000e-01,1.870000e+02,5.000000e+03,1.876298e-02,3.127500e+02,False,False,7.289878e+03,9.948700e-01,8.692000e-02,1.005627e+03,5.193000e-28,3.388802e-03,6.430000e+05
Malacochersus_tornieri,6.198902e+01,1.414021e+03,5.002519e+03,3.000000e-01,1.500000e+01,4.702000e+02,2.070957e-02,3.001500e+02,False,False,4.298408e+02,3.769700e-01,1.515100e-02,3.418720e+01,2.323000e-10,1.653951e-02,2.569000e+06
Mycteria_americana,4.421034e+00,1.355784e+01,1.452310e+03,2.800000e-01,6.200000e+01,2.115000e+03,5.577322e-02,3.126500e+02,False,False,3.418664e+04,9.955800e-01,3.741600e-02,1.386150e+04,6.377000e-15,3.911342e-03,1.252000e+05
Amolops_mantzorum,4.480460e+01,2.770418e+03,1.362807e+04,2.800000e-01,4.200000e-03,3.730000e+01,1.179741e+00,2.796500e+02,False,False,6.019868e+02,8.422200e-01,1.534600e-01,1.779778e+02,9.219000e-08,1.029466e-04,3.767000e+04
Morus_bassanus,6.635845e+00,2.206804e+01,2.106649e+03,2.800000e-01,8.000000e+01,4.000000e+03,1.775331e-02,3.121500e+02,False,False,3.018754e+04,9.979200e-01,2.025600e-02,1.167988e+04,6.423000e-13,4.102814e-03,6.147000e+04
Semicossyphus_pulcher,2.195824e+00,1.460000e+03,1.934500e+04,2.000000e-01,1.280000e-04,1.600000e+04,8.500000e+04,2.931500e+02,True,False,3.829771e+02,3.804100e-01,7.479300e-02,7.397900e+00,1.588000e-10,1.067571e-07,4.351000e+06
Batagur_baska,2.642155e+01,1.795924e+03,5.485459e+03,3.000000e-01,3.500000e+01,1.800000e+04,2.136193e-01,2.971500e+02,False,False,5.084364e+02,7.207600e-01,5.309300e-02,1.868210e+01,1.092000e-09,1.580978e-03,3.007000e+07
Leucophaeus_atricilla,4.082900e+00,1.769298e+01,1.040847e+03,2.800000e-01,3.010000e+01,3.080000e+02,6.340987e-02,3.140500e+02,False,False,2.607134e+03,9.701300e-01,4.685600e-02,7.981001e+02,9.429000e-13,1.193937e-02,2.408000e+05
Paleosuchus_trigonatus,4.105000e+01,3.086327e+03,1.107373e+04,3.000000e-01,5.000000e+01,2.000000e+04,4.334581e-02,2.951500e+02,False,False,4.211513e+02,8.605900e-01,2.379400e-02,2.005470e+01,4.587000e-10,1.881818e-03,1.100000e+07
Turdus_iliacus,2.653885e+00,7.032073e+00,8.345313e+02,2.800000e-01,2.800000e+00,6.300000e+01,2.423971e-01,3.147500e+02,False,False,1.582253e+03,9.637700e-01,3.794600e-02,7.488721e+02,9.215000e-13,4.440634e-02,4.666000e+03
Charadrius_nivosus,3.082627e+00,7.128575e+00,7.032243e+02,2.800000e-01,5.800000e+00,3.100000e+02,8.532128e-02,3.141500e+02,False,False,3.698704e+04,9.982200e-01,2.592900e-02,3.313102e+04,7.700000e-15,2.538986e-03,6.156000e+03
Catharus_minimus,2.755957e+00,7.134145e+00,5.282405e+02,2.800000e-01,2.700000e+00,3.600000e+01,9.011046e-02,3.147500e+02,False,False,1.865516e+03,9.696200e-01,3.338600e-02,1.172973e+03,1.117000e-13,7.016706e-02,2.095000e+03
Corophium_volutator,2.247923e+01,4.656411e+01,5.860656e+02,1.700000e-01,3.350674e-05,3.878824e-02,1.808603e-01,2.881500e+02,False,False,9.328778e+00,9.132000e-01,1.635000e-02,3.132000e+01,6.035000e-06,5.718617e-01,1.649000e-02
Elusor_macrurus,2.712357e+01,4.179774e+03,8.305300e+03,3.000000e-01,3.214755e+00,3.800000e+03,5.309862e-02,2.961500e+02,False,False,2.476866e+02,9.140400e-01,3.133500e-02,1.879830e+01,5.397000e-10,2.892890e-04,3.277000e+06
Rhinogobius_brunneus,8.000000e+00,2.080000e+02,7.300000e+02,2.000000e-01,1.200000e-03,9.800000e+00,4.657534e+00,2.931500e+02,False,False,1.575057e+02,9.479800e-01,3.453900e-02,8.618810e+01,5.508000e-07,7.525066e-04,1.895000e+02
Pterodroma_macroptera,9.847005e+00,2.936198e+01,1.633708e+03,2.800000e-01,5.500000e+01,7.000000e+02,1.530262e-02,3.105500e+02,False,False,6.262270e+03,9.911100e-01,4.683500e-02,1.985603e+03,4.595000e-28,1.086632e-02,1.339000e+05
Aerodramus_spodiopygius,5.360218e+00,1.268068e+01,1.199621e+03,2.800000e-01,1.100000e+00,1.150000e+01,6.156512e-02,3.120500e+02,False,False,2.895127e+03,9.887500e-01,2.396800e-02,3.412600e+03,7.957000e-13,1.173581e-02,3.278000e+03
Selenidera_piperivora,2.918586e+00,9.490579e+00,9.423769e+02,2.800000e-01,7.000000e+00,1.400000e+02,5.252676e-02,3.120000e+02,False,False,5.334366e+03,9.922300e-01,2.099000e-02,3.507102e+03,5.446000e-13,2.023121e-02,6.055000e+03
Euphonia_hirundinacea,3.062175e+00,5.372885e+00,5.326795e+02,2.800000e-01,1.100000e+00,1.520000e+01,1.295338e-01,3.147500e+02,False,False,7.914873e+02,9.808900e-01,2.712300e-02,5.545839e+02,3.652000e-12,1.186895e-01,4.441000e+02
Eremophila_alpestris,2.449740e+00,5.769866e+00,4.438996e+02,2.800000e-01,2.730000e+00,3.380000e+01,1.689571e-01,3.147500e+02,False,False,1.080689e+03,9.655800e-01,5.016400e-02,5.256356e+02,1.943000e-13,7.314718e-02,3.832000e+03
Cyprinodon_nevadensis,3.727034e+00,7.997703e+01,3.650000e+02,2.000000e-01,5.200000e-04,8.000000e+00,2.191781e+00,2.931500e+02,True,False,2.049570e+01,9.413900e-01,1.181300e-02,1.723180e+01,8.098000e-06,9.813463e-02,1.233000e+00
Ardea_cinerea,5.994978e+00,1.373179e+01,2.017097e+03,2.800000e-01,3.500000e+01,1.443000e+03,7.436430e-02,3.126500e+02,False,False,3.662951e+04,9.984300e-01,1.894400e-01,9.826429e+03,1.609000e-14,5.957947e-04,1.617000e+05
Passer_cinnamomeus,2.653885e+00,8.491469e+00,5.815085e+02,2.800000e-01,1.790000e+00,1.960000e+01,2.027485e-01,3.147500e+02,False,False,7.698470e+02,9.141300e-01,4.172900e-02,4.039377e+02,4.757000e-13,5.502809e-02,9.079000e+03
Glyptemys_muhlenbergii,4.571433e+01,2.017664e+03,1.213508e+04,3.000000e-01,4.972450e+00,2.470000e+02,9.888690e-03,2.951500e+02,False,False,1.332003e+02,8.467800e-01,1.138800e-01,1.900060e+01,4.067000e-11,1.213778e-02,5.066000e+05
Bufotes_zamdaensis,1.602606e+02,6.009772e+03,1.052912e+04,2.800000e-01,1.200000e-03,3.000000e+01,2.279392e+00,2.811500e+02,False,False,1.169214e+02,5.632400e-01,2.210600e-02,2.674850e+01,4.419000e-07,3.410185e-04,1.080000e+04
Hydrocynus_vittatus,2.633650e+00,4.722407e+02,1.414300e+03,2.000000e-01,2.204082e-03,2.800000e+04,1.934525e+03,3.011500e+02,True,False,9.714122e+01,6.982200e-01,5.639900e-02,5.765600e+00,4.062000e-09,7.940322e-07,3.787000e+06
Anatololacerta_anatolica,2.712357e+01,9.101307e+02,3.033769e+03,3.000000e-01,3.077002e-01,7.980000e+00,4.614722e-02,2.991500e+02,False,False,7.781314e+01,4.837700e-01,1.877600e-02,2.201770e+01,4.587000e-09,5.527232e-02,1.781000e+04
Spatula_discors,4.919894e+00,2.875711e+01,1.068008e+03,2.800000e-01,1.830000e+01,3.950000e+02,2.172268e-01,3.143500e+02,False,False,2.728327e+03,9.754500e-01,8.131000e-02,6.687641e+02,7.240000e-22,7.263752e-03,2.127000e+05
Crocodylus_acutus,2.667002e+01,2.336272e+03,1.085513e+04,3.000000e-01,6.000000e+01,1.730000e+05,3.030825e-01,2.981500e+02,False,False,8.193038e+02,8.871800e-01,3.230000e-02,2.193490e+01,2.198000e-10,6.095764e-04,2.172000e+07
Clamator_glandarius,2.704571e+00,5.696138e+00,6.939550e+02,2.800000e-01,7.000000e+00,1.330000e+02,3.718215e-01,3.126500e+02,False,False,1.307828e+04,9.757600e-01,3.315400e-02,9.911663e+03,9.507000e-13,1.967759e-02,1.861000e+04
Thalassarche_cauta,1.477004e+01,3.331428e+01,2.131857e+03,2.800000e-01,1.870000e+02,3.663750e+03,1.876298e-02,3.127500e+02,False,False,1.971014e+04,9.921000e-01,1.692000e-02,7.189394e+03,4.249000e-18,1.288804e-02,2.358000e+05
Boops_boops,4.824738e+00,6.561643e+02,3.522059e+03,2.000000e-01,5.240000e-04,2.160000e+02,3.564961e+02,2.911500e+02,True,False,2.975525e+02,7.885400e-01,6.279000e-02,4.939830e+01,2.236000e-08,5.160739e-06,5.848000e+04
Ninox_novaeseelandiae,6.788458e+00,1.297791e+01,1.559888e+03,2.800000e-01,1.600000e+01,1.900000e+02,3.718215e-02,3.126500e+02,False,False,1.503235e+04,9.953400e-01,5.065400e-02,9.485422e+03,6.921000e-16,8.354787e-03,2.486000e+04
Delichon_urbicum,3.062175e+00,1.254825e+01,6.658494e+02,2.800000e-01,1.500000e+00,3.200000e+01,1.802209e-01,3.147500e+02,False,False,1.351446e+03,9.110700e-01,2.230400e-02,8.401650e+02,2.489000e-12,3.234832e-02,6.362000e+03
Lanius_excubitor,2.858030e+00,1.197925e+01,5.326795e+02,2.800000e-01,4.000000e+00,2.840000e+01,1.126381e-01,3.147500e+02,False,False,3.668578e+02,8.848500e-01,7.725000e-02,1.280024e+02,8.850000e-15,7.316883e-02,3.850000e+04
Hemidactylus_turcicus,3.638031e+01,2.382693e+02,1.377678e+03,3.000000e-01,3.680000e-01,5.500000e+00,1.302935e-02,2.981500e+02,False,False,9.856150e+01,8.528400e-01,3.852200e-02,5.025240e+01,4.963000e-08,1.302952e-01,3.083000e+03
Triturus_karelinii,4.873792e+01,1.827672e+03,7.827311e+03,2.800000e-01,3.500000e-03,1.060000e+01,8.432015e-01,2.861500e+02,False,False,1.059327e+02,7.188800e-01,4.404700e-02,3.821020e+01,2.210000e-08,1.447740e-03,5.023000e+03
Pseudobulweria_rostrata,9.847005e+00,3.133138e+01,1.633708e+03,2.800000e-01,6.100000e+01,6.000000e+02,1.530262e-02,3.105500e+02,False,False,8.133547e+03,9.913700e-01,9.234300e-02,2.353028e+03,5.595000e-14,6.595745e-03,2.632000e+05
Myrmecocichla_formicivora,2.960102e+00,9.162535e+00,6.658494e+02,2.800000e-01,4.400000e+00,4.600000e+01,9.011046e-02,3.147500e+02,False,False,1.187464e+03,9.444200e-01,4.258900e-02,5.434244e+02,1.706000e-12,6.441558e-02,1.001000e+04
Dromococcyx_pavoninus,2.203725e+00,5.593185e+00,8.068388e+02,2.800000e-01,2.600000e+00,4.640000e+01,1.673197e-01,3.126500e+02,False,False,2.068300e+04,9.908400e-01,2.498900e-02,2.872981e+04,1.436000e-13,9.574468e-03,5.499000e+03
Puffinus_huttoni,2.225213e+01,3.552382e+01,2.867071e+03,2.800000e-01,6.000000e+01,7.300000e+02,1.775331e-02,3.121500e+02,False,False,4.998263e+03,9.928500e-01,3.894100e-02,1.514304e+03,8.085000e-15,1.629548e-02,7.229000e+04
Eulimnadia_texana,4.435841e-01,2.217920e+00,9.758849e+00,1.700000e-01,3.600000e-06,4.580000e-02,2.161935e+03,3.021500e+02,False,False,5.994046e+02,8.565000e-01,8.613000e-02,2.018995e+03,1.034000e-04,4.970789e-04,2.054000e+00
Hynobius_kimurae,1.551054e+02,4.692132e+03,1.296293e+04,2.800000e-01,7.700000e-03,7.600000e+00,7.868590e-02,2.851500e+02,False,False,8.456663e+01,8.524300e-01,3.083000e-02,4.170020e+01,3.441000e-09,7.055937e-04,1.019000e+04
Puffinus_gavia,2.211942e+01,3.431085e+01,2.867071e+03,2.800000e-01,4.000000e+01,5.250000e+02,1.775331e-02,3.121500e+02,False,False,3.665422e+03,9.949000e-01,6.854300e-02,9.465138e+02,9.685000e-16,1.069047e-02,5.909000e+04
Calidris_pusilla,2.568856e+00,5.009269e+00,9.048153e+02,2.800000e-01,4.400000e+00,2.700000e+01,8.532128e-02,3.141500e+02,False,False,2.816557e+03,9.904700e-01,9.423800e-02,1.657683e+03,4.408000e-23,3.026445e-02,6.126000e+03
Junco_phaeonotus,3.062175e+00,7.440363e+00,4.438996e+02,2.800000e-01,1.700000e+00,2.040000e+01,7.929721e-02,3.147500e+02,False,False,8.163412e+02,9.758300e-01,3.309700e-02,4.930434e+02,2.645000e-12,7.319848e-02,1.582000e+03
Macronectes_giganteus,2.404358e+01,3.916714e+01,2.647393e+03,2.800000e-01,2.110000e+02,5.400000e+03,1.775331e-02,3.121500e+02,False,False,7.452854e+03,9.965000e-01,7.490600e-02,1.080320e+03,2.364000e-16,7.242438e-03,2.281000e+05
Bimastos_rubidus,1.722827e+01,6.010045e+01,2.065010e+03,1.600000e-01,2.500000e-02,4.000000e-01,4.357171e-01,2.956500e+02,False,False,5.934821e+02,3.469100e-01,5.365000e-02,4.328040e+02,1.066000e-09,2.680621e-02,2.317000e+03
Amia_calva,2.171132e+01,1.758197e+03,7.032787e+03,2.000000e-01,1.556480e-02,3.800000e+03,1.092028e+02,2.881500e+02,False,False,1.720855e+03,5.637000e-01,2.561000e-02,1.540000e+02,5.115000e-08,3.877566e-06,1.364000e+06
Chlorochrysa_calliparaea,3.470465e+00,1.113229e+01,3.995097e+02,2.800000e-01,2.900000e+00,2.150000e+01,4.505523e-02,3.147500e+02,False,False,8.221607e+02,9.399200e-01,3.325700e-02,4.656896e+02,4.298000e-12,8.235768e-02,6.201000e+03
Iberolacerta_horvathi,3.047285e+01,1.788670e+03,5.274590e+03,3.000000e-01,4.600000e-01,4.640000e+00,8.531469e-03,2.981500e+02,False,False,1.498620e+02,3.113200e-01,4.873800e-02,3.118860e+01,1.522000e-08,1.481439e-01,3.448000e+04
Bufotes_latastii,4.000000e+00,1.099000e+03,3.650000e+03,2.800000e-01,1.200000e-03,3.000000e+01,2.191781e+01,2.881500e+02,False,False,1.083930e+02,5.968100e-01,1.296200e-01,2.196680e+01,1.895000e-09,9.835666e-05,4.929000e+04
Atractosteus_spatula,8.500000e+00,4.015000e+03,2.555000e+04,2.000000e-01,2.145180e-02,1.480000e+05,4.109589e+02,2.931500e+02,False,False,8.826242e+02,9.540000e-01,4.040000e-02,2.865000e+01,1.862000e-10,6.136553e-08,7.206000e+06
Buteo_oreophilus,1.262288e+01,1.904502e+01,1.172041e+03,2.800000e-01,4.500000e+01,7.000000e+02,4.266064e-02,3.141500e+02,False,False,7.504292e+02,9.907500e-01,1.383400e-01,1.024836e+02,4.043000e-13,5.664460e-02,3.928000e+04
Cypsiurus_balasiensis,4.661059e+00,9.489447e+00,9.096060e+02,2.800000e-01,8.600000e-01,1.360000e+01,3.518007e-02,3.120500e+02,False,False,2.359423e+03,9.958000e-01,2.109300e-02,2.598961e+03,2.659000e-12,1.944121e-02,5.154000e+02
Quiscalus_quiscula,2.755957e+00,8.228692e+00,1.025408e+03,2.800000e-01,5.570000e+00,9.260000e+01,1.126381e-01,3.147500e+02,False,False,1.677319e+03,9.695000e-01,4.675200e-02,6.723563e+02,4.325000e-13,4.564970e-02,7.919000e+03
Calendulauda_erythrochlamys,2.755957e+00,7.134145e+00,4.438996e+02,2.800000e-01,2.600000e+00,2.800000e+01,4.505523e-02,3.147500e+02,False,False,1.231704e+03,9.826400e-01,3.916900e-02,7.188462e+02,5.520000e-12,7.463284e-02,1.498000e+03
Clione_limacina,5.105305e+00,4.886507e+01,4.351653e+03,1.500000e-01,8.333333e-08,3.640000e+00,1.378786e+02,2.791500e+02,True,False,2.349618e+01,9.961000e-01,3.755000e-03,2.919000e+02,4.914000e-05,1.553836e-06,1.486000e-01
Sterna_paradisaea,6.278981e+00,9.183174e+00,1.638228e+03,2.800000e-01,1.310000e+01,1.000000e+02,4.150825e-02,3.138500e+02,False,False,3.571131e+04,9.946400e-01,4.507200e-02,3.932586e+04,1.713000e-14,1.898750e-02,1.600000e+04
Cinnyris_jugularis,2.653885e+00,7.396922e+00,4.438996e+02,2.800000e-01,9.200000e-01,8.000000e+00,3.379142e-02,3.147500e+02,False,False,7.138573e+02,9.779200e-01,3.112200e-02,5.833503e+02,1.479000e-13,8.197224e-02,7.494000e+02
Hyalella_azteca,1.005918e+01,2.829977e+01,1.607027e+03,1.700000e-01,4.000000e-05,1.749410e-02,1.442527e+00,2.981500e+02,True,False,6.417619e+01,8.753800e-01,1.708200e-02,2.852572e+02,5.434000e-05,6.749819e-02,2.766000e-01
Sialia_currucoides,2.653885e+00,9.950865e+00,3.995097e+02,2.800000e-01,3.140000e+00,2.960000e+01,2.252762e-01,3.147500e+02,False,False,6.464288e+02,8.362300e-01,6.135900e-02,2.411506e+02,2.684000e-13,5.644229e-02,4.323000e+04
Pelecanus_onocrotalus,5.737840e+00,1.808360e+01,2.872703e+03,2.800000e-01,1.062000e+02,7.590000e+03,3.550662e-02,3.121500e+02,False,False,3.244611e+04,9.979100e-01,3.138000e-02,8.959875e+03,7.280000e-16,3.389369e-03,8.447000e+04
Larus_marinus,8.072976e+00,1.463136e+01,1.509943e+03,2.800000e-01,8.000000e+01,1.407000e+03,6.082350e-02,3.143500e+02,False,False,1.746247e+03,9.909300e-01,1.753900e-01,2.096652e+02,5.278000e-19,2.441767e-02,1.494000e+05
