species,ab,am,d_V,Wwb,Wwp,Wwi,Ri,T_typical,metamorphosis,p_Am,1-kap,v,s_p_M,s_Hb_bj,s_Hbj_p,E_Hp,k_J,1/s_M,class_other,class_Aves,class_Actinopterygii,class_Reptilia,class_Chondrichthyes,class_Amphibia,class_Mammalia,class_Bivalvia,class_Branchiopoda,class_Malacostraca,climate_A,climate_B,climate_C,climate_D,climate_E,habitat_T,habitat_F,habitat_S,habitat_M,migrate_T,food_other,food_P,food_O,food_H,food_C,data_split
Chanos_chanos,2.874055e+00,2.428623e+03,2.000000e-01,3.561978e-04,4.500000e+03,1.400000e+04,2.161719e+04,3.021500e+02,True,7.724968e+02,2.545000e-01,4.969000e-02,1.183684e-01,7.077372e-01,2.034190e-07,3.539000e+06,2.000000e-03,8.914984e-01,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,train
Charadrius_hiaticula,5.001552e+00,9.840740e+02,2.800000e-01,6.800000e+00,6.080000e+01,6.400000e+01,8.454649e-02,3.140500e+02,False,1.624249e+03,1.060300e-01,2.310900e-02,8.298722e-01,1.000000e+00,8.748092e-02,1.310000e+04,3.376000e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,val
Charadrius_melodus,5.511915e+00,6.623575e+02,2.800000e-01,5.900000e+00,5.700000e+01,6.000000e+01,8.454649e-02,3.140500e+02,False,6.976065e+02,8.807000e-02,2.693100e-02,7.435875e-01,1.000000e+00,7.232314e-02,2.092000e+04,1.140600e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,train
Charadrius_montanus,5.920205e+00,4.731125e+02,2.800000e-01,9.000000e+00,1.083000e+02,1.140000e+02,1.268197e-01,3.140500e+02,False,3.562106e+03,2.290700e-01,1.423100e-02,8.942677e-01,1.000000e+00,7.494703e-02,1.888000e+04,7.925500e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,train
Charadrius_morinellus,5.307770e+00,5.582727e+02,2.800000e-01,1.180000e+01,1.111500e+02,1.170000e+02,9.511480e-02,3.140500e+02,False,1.484886e+03,1.052600e-01,2.808300e-02,7.958798e-01,1.000000e+00,8.062436e-02,2.947000e+04,2.345000e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,True,train
Charadrius_nivosus,4.899480e+00,7.096687e+02,2.800000e-01,5.800000e+00,2.945000e+02,3.100000e+02,8.454649e-02,3.140500e+02,False,1.310967e+03,1.273000e-02,2.321200e-02,5.819384e-01,1.000000e+00,1.853777e-02,5.772000e+03,1.679500e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,train
Charadrius_pecuarius,5.001552e+00,7.096687e+02,2.800000e-01,6.100000e+00,2.945000e+01,3.100000e+01,5.960528e-02,3.140500e+02,False,9.606218e+02,1.495000e-01,2.630200e-02,8.611611e-01,1.000000e+00,1.248591e-01,1.774000e+04,1.985000e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,True,False,False,False,False,False,False,True,train
Charadrius_semipalmatus,4.899480e+00,9.840740e+02,2.800000e-01,6.510000e+00,4.541000e+01,4.780000e+01,1.268197e-01,3.140500e+02,False,2.081598e+03,2.630000e-01,2.135800e-02,8.774466e-01,1.000000e+00,1.176601e-01,2.248000e+04,4.490900e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,True,train
Charadrius_vociferus,5.511915e+00,5.156926e+02,2.800000e-01,9.000000e+00,1.149500e+02,1.210000e+02,8.454649e-02,3.140500e+02,False,1.483177e+03,5.463000e-02,2.348700e-02,7.011541e-01,1.000000e+00,7.327913e-02,1.107000e+04,2.567700e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,train
Chasiempis_sandwichensis,3.674610e+00,7.901413e+02,2.800000e-01,2.040000e+00,1.268250e+01,1.335000e+01,4.505523e-02,3.147500e+02,False,7.963649e+02,3.991000e-02,2.835100e-02,7.757551e-01,1.000000e+00,1.126180e-01,2.013000e+03,2.297200e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,train
Chasmistes_brevirostris,2.729324e+01,3.130924e+04,2.000000e-01,4.200000e-03,1.187462e+03,3.096000e+03,1.018868e+02,2.861500e+02,True,3.489704e+03,1.399500e-01,1.859200e-02,2.412269e-01,9.998948e-01,8.778393e-08,1.083000e+06,2.000000e-03,9.999672e-01,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,test
Chasmistes_cujus,1.750390e+01,3.130924e+04,2.000000e-01,4.200000e-03,1.023914e+03,3.493000e+03,8.432015e+01,2.861500e+02,True,2.491876e+02,1.967500e-01,5.829900e-02,1.762446e-01,4.170263e-01,7.854805e-06,8.554000e+05,2.000000e-03,7.480455e-01,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,train
Chasmistes_liorus,1.754565e+01,3.130924e+04,2.000000e-01,4.200000e-03,1.189768e+03,3.559000e+03,8.432015e+01,2.861500e+02,True,4.019026e+03,1.119600e-01,2.709900e-02,3.959584e-01,9.998942e-01,4.569841e-08,2.069000e+06,2.000000e-03,9.999667e-01,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,train
Chelictinia_riocourii,5.920205e+00,8.630652e+02,2.800000e-01,1.200000e+01,1.045000e+02,1.100000e+02,7.786202e-02,3.131500e+02,False,2.374509e+03,1.517000e-01,1.954800e-02,8.476286e-01,1.000000e+00,9.891407e-02,2.118000e+04,4.610200e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,train
Chelodina_oblonga,1.058342e+02,2.723379e+03,3.000000e-01,1.430000e+01,4.445379e+03,1.296029e+04,7.248348e-02,3.001500e+02,False,2.072420e+02,1.801000e-01,1.569800e-02,3.505615e-01,1.000000e+00,4.541731e-03,1.953000e+06,6.556800e-04,1.000000e+00,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,True,train
Chelus_fimbriata,1.007447e+02,6.328995e+03,3.000000e-01,1.500000e+01,4.707992e+03,1.170000e+04,1.810082e-01,3.011500e+02,False,3.699717e+02,1.361100e-01,1.396300e-02,3.603692e-01,1.000000e+00,2.789474e-03,1.615000e+06,2.000000e-03,1.000000e+00,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,val
Chioglossa_lusitanica,1.650608e+02,5.860656e+03,2.800000e-01,1.440000e-01,1.290000e+00,3.410000e+00,2.900699e-02,2.911500e+02,False,1.402130e+02,3.859700e-01,2.467700e-01,1.705796e-01,1.000000e+00,4.580707e-02,1.047000e+04,2.000000e-03,1.000000e+00,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,train
Chioninia_coctei,9.731888e+01,3.552139e+03,3.000000e-01,9.220000e+00,3.341643e+02,8.580000e+02,4.504328e-03,2.981500e+02,False,1.230371e+02,3.620000e-02,2.528900e-02,4.967435e-01,1.000000e+00,1.601687e-02,1.067000e+05,1.300000e-03,1.000000e+00,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,train
Chionis_albus,6.124350e+00,1.419337e+03,2.800000e-01,3.200000e+01,7.961000e+02,8.380000e+02,5.072789e-02,3.140500e+02,False,2.216573e+03,4.074000e-02,2.757400e-02,8.371961e-01,1.000000e+00,3.057127e-02,5.479000e+04,2.230100e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,train
Chionis_minor,6.124350e+00,9.462250e+02,2.800000e-01,2.500000e+01,6.032500e+02,6.350000e+02,5.284156e-02,3.140500e+02,False,5.606974e+03,6.245000e-02,1.732800e-02,8.994989e-01,1.000000e+00,3.777177e-02,1.849000e+04,9.270000e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,train
Chionobathyscus_dewitti,2.473181e+02,3.095009e+04,2.000000e-01,6.160000e-02,2.127000e+02,1.900000e+03,6.053100e+00,2.735500e+02,True,5.377129e+04,5.100100e-01,3.517700e-02,6.715441e-03,8.839422e-01,1.719895e-05,3.056000e+05,2.000000e-03,9.675486e-01,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,train
Chionodraco_hamatus,7.472392e+02,3.939611e+04,2.000000e-01,5.610000e-02,2.860000e+02,9.895000e+02,1.508347e+00,2.720500e+02,True,9.571741e+03,5.129400e-01,2.673600e-02,4.601653e-02,5.844599e-01,2.025692e-05,7.084000e+05,2.000000e-03,8.567025e-01,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,train
Chionodraco_myersi,6.906440e+02,5.338272e+04,2.000000e-01,3.350000e-02,1.200000e+02,4.050000e+02,2.090564e+00,2.722500e+02,True,5.334376e+03,6.929900e-01,2.679700e-02,4.075843e-02,5.112847e-01,5.402110e-05,4.265000e+05,2.000000e-03,8.154840e-01,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,test
Chionodraco_rastrospinosus,5.162798e+02,3.317284e+04,2.000000e-01,6.540000e-02,2.020000e+02,1.390000e+03,2.503765e+00,2.726500e+02,True,9.032119e+03,4.254600e-01,3.426300e-02,1.434912e-02,5.319667e-01,5.586972e-05,2.794000e+05,2.000000e-03,8.311765e-01,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,train
Chionomesa_fimbriata,4.164558e+00,6.122488e+02,2.800000e-01,4.000000e-01,4.465000e+00,4.700000e+00,3.266646e-02,3.112500e+02,False,3.449398e+02,2.353000e-02,1.657900e-02,6.009962e-01,1.000000e+00,7.167349e-02,3.908000e+02,1.329100e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,True,train
Chirocentrus_dorab,9.026620e-01,2.677883e+03,2.000000e-01,3.773184e-04,1.429146e+02,1.200000e+03,2.925759e+02,2.981500e+02,True,1.756044e+02,2.577000e-02,2.753400e-02,2.536271e-02,3.258223e-01,3.424105e-06,5.949000e+03,1.696700e-03,6.888303e-01,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,train
Chirocentrus_nudus,9.026620e-01,2.677883e+03,2.000000e-01,3.773184e-04,9.809580e+01,1.200000e+03,2.925759e+02,2.981500e+02,True,2.183158e+02,2.577000e-02,2.797600e-02,1.998236e-02,3.726240e-01,4.680851e-06,4.136000e+03,2.134200e-03,7.203400e-01,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,test
Chiromantis_petersii,2.531071e+00,5.462412e+03,2.800000e-01,5.230000e-04,2.536855e-01,5.500000e+00,1.407169e+00,2.981500e+02,False,1.256426e+04,5.000000e-03,4.285600e-02,4.531005e-01,1.000000e+00,2.797489e-07,3.664000e+03,2.000000e-03,1.000000e+00,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,True,train
Chironex_fleckeri,1.453048e+01,9.686989e+01,2.000000e-02,2.197000e-03,1.250000e+02,6.644672e+03,3.303400e+05,3.011500e+02,True,4.841481e+01,5.113500e-01,6.441300e-03,2.662731e-04,1.442569e-05,8.388128e-01,6.570000e+03,2.000000e-03,2.678002e-02,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,train
Chiroxiphia_boliviana,3.470465e+00,4.688162e+02,2.800000e-01,1.450000e+00,1.700500e+01,1.790000e+01,4.266064e-02,3.141500e+02,False,1.521639e+03,6.960000e-03,1.923600e-02,2.503035e-01,1.000000e+00,1.825532e-02,1.645000e+03,1.968000e-03,1.000000e+00,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,train
Chiroxiphia_lanceolata,3.470465e+00,4.438996e+02,2.800000e-01,2.200000e+00,1.757500e+01,1.850000e+01,4.505523e-02,3.147500e+02,False,1.127908e+02,2.603000e-02,9.307000e-02,2.219740e-01,1.000000e+00,2.166335e-01,2.008000e+03,2.000000e-03,1.000000e+00,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,train
Chlamydera_nuchalis,4.287045e+00,6.658494e+02,2.800000e-01,1.500000e+01,1.995000e+02,2.100000e+02,3.829695e-02,3.147500e+02,False,1.459486e+03,1.195000e-02,4.414600e-02,5.665674e-01,1.000000e+00,7.268131e-02,5.736000e+03,1.815800e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,train
Chlamydochaera_jefferyi,2.960102e+00,4.438996e+02,2.800000e-01,4.000000e+00,4.845000e+01,5.100000e+01,4.505523e-02,3.147500e+02,False,1.321348e+03,2.971000e-02,4.295800e-02,8.428418e-01,1.000000e+00,5.511739e-02,5.452000e+03,2.570900e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,train
Chlamydoselachus_anguineus,6.174063e+03,1.058411e+05,2.000000e-01,3.800000e+02,5.619489e+03,1.827198e+04,2.834438e-03,2.771500e+02,False,9.429116e+02,5.803000e-01,5.844000e-02,1.765323e-01,1.000000e+00,4.060926e-02,1.707000e+07,2.000000e-03,1.000000e+00,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,train
Chlamydotis_undulata,4.079601e+00,7.531282e+02,2.800000e-01,3.300000e+01,1.615000e+03,1.700000e+03,5.975079e-02,3.134000e+02,False,2.702825e+03,1.065000e-02,3.316600e-02,5.729792e-01,1.000000e+00,2.119917e-02,1.918000e+04,2.182600e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,train
Chlidonias_hybrida,4.184972e+00,9.845140e+02,2.800000e-01,1.300000e+01,9.500000e+01,1.000000e+02,6.399096e-02,3.141500e+02,False,2.445910e+04,6.410200e-01,4.759700e-02,9.934720e-01,1.000000e+00,9.687066e-02,6.487000e+04,3.150200e-01,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,test
Chlidonias_leucopterus,4.184972e+00,9.845140e+02,2.800000e-01,7.250000e+00,6.935000e+01,7.300000e+01,4.266064e-02,3.141500e+02,False,1.646993e+03,2.718000e-02,3.274500e-02,6.590564e-01,1.000000e+00,1.245859e-01,3.441000e+03,3.344700e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,train
Chlidonias_niger,4.327874e+00,9.935362e+02,2.800000e-01,7.800000e+00,5.576500e+01,5.870000e+01,6.340987e-02,3.140500e+02,False,2.489039e+03,1.164700e-01,2.480500e-02,8.748337e-01,1.000000e+00,1.204981e-01,1.044000e+04,5.642100e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,train
Chloephaga_picta,6.124350e+00,1.150871e+03,2.800000e-01,8.500000e+01,2.850000e+03,3.000000e+03,1.411974e-01,3.143500e+02,False,3.648097e+03,1.606200e-01,3.645800e-02,9.130053e-01,1.000000e+00,2.046632e-02,7.720000e+05,2.217500e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,train
Chlorochrysa_calliparaea,3.470465e+00,3.995097e+02,2.800000e-01,2.900000e+00,2.042500e+01,2.150000e+01,4.505523e-02,3.147500e+02,False,8.221607e+02,6.008000e-02,3.325700e-02,8.636180e-01,1.000000e+00,8.235768e-02,6.201000e+03,1.894300e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,train
Chlorochrysa_nitidissima,3.470465e+00,6.658494e+02,2.800000e-01,2.300000e+00,1.263500e+01,1.330000e+01,2.252762e-02,3.147500e+02,False,8.568912e+02,6.195000e-02,2.737300e-02,9.211904e-01,1.000000e+00,1.134105e-01,3.281000e+03,2.651500e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,train
Chlorodrepanis_flava,2.878444e+00,4.217046e+02,2.800000e-01,1.400000e+00,1.558000e+01,1.640000e+01,6.758285e-02,3.147500e+02,False,1.076037e+03,2.953000e-02,2.798100e-02,7.644614e-01,1.000000e+00,6.785875e-02,1.331000e+03,3.224400e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,train
Chlorodrepanis_virens,2.858030e+00,5.326795e+02,2.800000e-01,1.300000e+00,1.140000e+01,1.200000e+01,8.447856e-02,3.147500e+02,False,6.895264e+02,8.648000e-02,3.259200e-02,8.701628e-01,1.000000e+00,6.848436e-02,4.988000e+03,2.074300e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,train
Chlorospingus_flavigularis,3.470465e+00,6.658494e+02,2.800000e-01,1.300000e+00,2.090000e+01,2.200000e+01,4.505523e-02,3.147500e+02,False,8.259620e+02,1.043000e-02,2.325400e-02,5.910098e-01,1.000000e+00,5.724864e-02,5.132000e+02,2.233400e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,train
Chlorothraupis_carmioli,3.266320e+00,3.995097e+02,2.800000e-01,4.200000e+00,4.123000e+01,4.340000e+01,4.505523e-02,3.147500e+02,False,1.661559e+03,1.587000e-02,3.192800e-02,6.441737e-01,1.000000e+00,1.002429e-01,1.235000e+03,3.944100e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,test
Chologaster_cornuta,3.567616e+01,7.115737e+03,2.000000e-01,5.200000e-04,4.600000e-01,1.700000e+00,1.377229e-01,2.861500e+02,False,4.998713e+02,6.880000e-03,2.171300e-02,2.528779e-02,1.000000e+00,2.144644e-04,1.839000e+01,2.000000e-03,1.000000e+00,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,test
