species,ab,ap,am,d_V,Wwb,Wwi,Ri,T_typical,metamorphosis,weaning,p_Am,kap,v,p_M,h_a,E_Hb_p,E_Hp,class_other,class_Actinopterygii,class_Aves,class_Mammalia,class_Reptilia,class_Amphibia,climate_A,climate_B,climate_C,climate_D,climate_E,habitat_T,habitat_F,habitat_S,habitat_M,migrate_T,food_other,food_P,food_O,food_H,food_C
Quiscalus_mexicanus,2.653885e+00,6.667224e+00,5.548745e+02,2.800000e-01,6.210000e+00,1.159000e+02,1.013743e-01,3.147500e+02,False,False,2.004037e+03,9.834100e-01,4.936500e-02,7.856448e+02,1.435000e-13,5.222620e-02,3.908000e+03,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,True,True
Quiscalus_quiscula,2.755957e+00,8.228692e+00,1.025408e+03,2.800000e-01,5.570000e+00,9.260000e+01,1.126381e-01,3.147500e+02,False,False,1.677319e+03,9.695000e-01,4.675200e-02,6.723563e+02,4.325000e-13,4.564970e-02,7.919000e+03,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,True
Raja_brachyura,4.590976e+02,4.320033e+03,6.278993e+03,2.000000e-01,2.236154e+01,7.865000e+03,3.822269e-02,2.851500e+02,False,False,3.949690e+02,7.895000e-01,6.448000e-02,2.090000e+01,3.948000e-07,1.143474e-02,8.566000e+05,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True
Raja_clavata,3.279269e+02,7.848742e+03,1.805211e+04,2.000000e-01,8.500000e+00,9.900000e+03,1.809207e-01,2.851500e+02,False,False,8.212134e+02,4.213000e-01,4.402000e-02,2.822000e+01,1.999000e-08,1.189720e-03,1.070000e+07,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True
Raja_montagui,3.279269e+02,3.912544e+03,1.805211e+04,2.000000e-01,5.300000e+00,2.788000e+03,7.644538e-02,2.851500e+02,False,False,6.966373e+02,7.596200e-01,5.405200e-02,5.809670e+01,1.209000e-08,2.124138e-03,1.305000e+06,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True
Rallus_elegans,4.936178e+00,9.316707e+00,1.188511e+03,2.800000e-01,1.470000e+01,3.400000e+02,1.857535e-01,3.127500e+02,False,False,1.387888e+04,9.799000e-01,1.752800e-02,9.499803e+03,5.945000e-13,2.998498e-02,1.998000e+04,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,True
Rallus_limicola,4.263063e+00,7.621469e+00,4.530197e+02,2.800000e-01,5.700000e+00,7.000000e+01,1.688668e-01,3.127500e+02,False,False,3.174894e+03,9.733400e-01,3.528000e-02,1.836265e+03,9.996000e-12,4.775281e-02,1.068000e+04,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,True
Ramphastos_dicolorus,3.192203e+00,9.607720e+00,9.423769e+02,2.800000e-01,1.800000e+01,3.255000e+02,1.269397e-01,3.120000e+02,False,False,1.376237e+03,9.812600e-01,9.403000e-02,2.903748e+02,1.347000e-13,3.165768e-02,4.078000e+04,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True
Ramphastos_sulfuratus,3.192203e+00,1.250253e+01,9.423769e+02,2.800000e-01,1.500000e+01,4.000000e+02,1.313169e-01,3.120000e+02,False,False,4.932456e+03,9.887300e-01,9.271300e-02,1.397063e+03,1.250000e-14,3.902230e-03,1.166000e+05,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True
Ramphastos_toco,3.192203e+00,1.062481e+01,1.484957e+03,2.800000e-01,1.600000e+01,6.656300e+02,5.252676e-02,3.120000e+02,False,False,5.750950e+03,9.956100e-01,3.052500e-02,2.022931e+03,1.123000e-13,1.210576e-02,1.059000e+04,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True
Ramsayornis_modestus,3.062175e+00,7.805212e+00,6.658494e+02,2.800000e-01,1.400000e+00,1.100000e+01,4.505523e-02,3.147500e+02,False,False,7.539319e+02,9.694000e-01,3.221300e-02,5.494787e+02,1.369000e-12,9.492495e-02,1.399000e+03,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Rana_arvalis,7.210998e+01,9.123109e+02,4.621105e+03,2.800000e-01,5.000000e-02,3.100000e+01,2.380383e+00,2.911500e+02,False,False,2.447748e+03,4.661400e-01,2.465300e-02,8.981370e+02,5.176000e-09,7.390006e-05,5.023000e+05,False,False,False,False,False,True,False,False,True,True,False,True,True,False,False,False,False,False,True,False,True
Rana_chensinensis,2.178266e+02,2.131609e+03,5.741348e+03,2.800000e-01,1.410000e-02,2.020000e+01,1.201808e+00,2.831500e+02,False,False,8.289545e+02,6.418400e-01,1.024400e-01,2.564744e+02,1.469000e-07,2.664677e-04,1.005000e+05,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,True
Rana_dalmatina,1.048648e+02,2.975539e+03,6.698239e+03,2.800000e-01,3.100000e-03,1.230000e+02,1.149556e+00,2.831500e+02,False,False,6.031220e+02,9.578900e-01,1.887000e-02,2.112570e+02,6.609000e-07,3.329766e-05,5.607000e+03,False,False,False,False,False,True,False,True,True,True,False,True,True,False,False,False,False,False,True,False,True
Rana_iberica,5.243240e+01,1.966215e+03,7.655130e+03,2.800000e-01,4.200000e-03,8.300000e+01,2.434968e-01,2.831500e+02,False,False,1.945486e+02,9.801000e-01,7.353800e-02,5.048240e+01,1.585000e-07,4.352362e-04,1.016000e+03,False,False,False,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,True,False,True
Rana_italica,1.048648e+02,2.975539e+03,8.612022e+03,2.800000e-01,3.100000e-03,1.010000e+02,9.436808e-01,2.831500e+02,False,False,4.766643e+02,9.579600e-01,1.951800e-02,1.651448e+02,3.053000e-07,5.127273e-05,4.400000e+03,False,False,False,False,False,True,False,True,True,True,False,True,True,False,False,False,False,False,True,False,True
Rana_latastei,4.257443e+01,2.632519e+03,4.784457e+03,2.800000e-01,4.200000e-03,3.950000e+01,2.180643e+00,2.831500e+02,False,False,2.513687e+02,8.534100e-01,1.436500e-01,6.847130e+01,2.759000e-07,4.248515e-04,1.010000e+04,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True
Rana_macrocnemis,5.243240e+01,3.879998e+03,1.052580e+04,2.800000e-01,4.200000e-03,4.000000e+01,2.434968e-01,2.831500e+02,False,False,9.021741e+01,9.223200e-01,9.481800e-02,2.660740e+01,3.918000e-08,4.067306e-04,5.527000e+03,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True,False,True
Rana_muscosa,7.095739e+01,5.250847e+03,1.339648e+04,2.800000e-01,4.200000e-03,7.600000e+01,3.975664e-01,2.831500e+02,False,False,9.294508e+01,9.734200e-01,1.428400e-01,2.320040e+01,1.430000e-08,4.515330e-04,1.696000e+03,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,True
Rana_sakuraii,4.221646e+01,1.362988e+03,3.522059e+03,2.800000e-01,1.970000e-02,1.130000e+01,6.814197e-01,2.911500e+02,False,False,1.880249e+02,4.871700e-01,2.810900e-02,5.127350e+01,1.912000e-08,1.460710e-03,5.014000e+04,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,True
Rana_tagoi,7.095739e+01,3.826377e+03,4.784457e+03,2.800000e-01,4.200000e-03,2.090000e+01,3.412587e-01,2.831500e+02,False,False,3.416837e+02,9.660500e-01,5.838100e-02,1.503455e+02,4.762000e-07,9.595806e-05,5.913000e+03,False,False,False,False,False,True,False,False,True,True,False,True,True,False,False,False,False,False,True,False,True
Rana_temporaria,7.210998e+01,1.332411e+03,5.881406e+03,2.800000e-01,5.000000e-02,6.860000e+01,3.570575e+00,2.911500e+02,False,False,3.719734e+03,4.251900e-01,2.161600e-02,1.133109e+03,3.221000e-09,2.108979e-05,1.303000e+06,False,False,False,False,False,True,False,False,True,True,False,True,True,False,False,False,False,False,True,False,True
Ranodon_sibiricus,1.283756e+02,2.731548e+03,5.726979e+03,2.800000e-01,3.350000e-02,5.620000e+01,1.747868e-01,2.881500e+02,False,False,5.985311e+01,8.203300e-01,1.875300e-02,1.467710e+01,3.418000e-08,4.923727e-03,7.342000e+03,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True
Recurvirostra_americana,3.211070e+00,7.192797e+00,7.032243e+02,2.800000e-01,6.250000e+00,4.600000e+01,8.532128e-02,3.141500e+02,False,False,1.137796e+04,9.870900e-01,2.747500e-02,1.266915e+04,4.375000e-16,1.912500e-02,1.360000e+04,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True
Regulus_ignicapillus,3.164247e+00,9.184256e+00,3.107297e+02,2.800000e-01,7.600000e-01,1.000000e+01,4.956075e-01,3.147500e+02,False,False,9.115738e+02,7.763100e-01,2.017500e-02,6.573136e+02,5.625000e-12,5.896023e-02,6.713000e+03,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True
Regulus_regulus,2.653885e+00,8.673893e+00,3.107297e+02,2.800000e-01,8.000000e-01,1.000000e+01,4.956075e-01,3.147500e+02,False,False,1.255277e+03,7.928400e-01,2.064000e-02,9.918617e+02,4.258000e-12,5.717588e-02,5.191000e+03,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True
Remiz_pendulinus,2.858030e+00,1.015501e+01,3.107297e+02,2.800000e-01,9.000000e-01,9.900000e+00,2.703314e-01,3.147500e+02,False,False,5.611568e+02,8.206500e-01,3.188000e-02,3.313999e+02,2.866000e-12,5.169111e-02,1.159000e+04,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
Rhabdotorrhinus_corrugatus,5.289936e+00,1.505230e+01,2.545187e+03,2.800000e-01,3.000000e+01,1.590000e+03,1.964492e-02,3.132500e+02,False,False,5.356531e+03,9.988800e-01,6.218100e-02,1.126096e+03,6.587000e-19,3.334194e-03,1.936000e+04,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
Rhabdotorrhinus_exarhatus,5.289936e+00,1.365768e+01,1.527112e+03,2.800000e-01,1.800000e+01,4.200000e+02,4.911230e-02,3.132500e+02,False,False,1.451463e+04,9.951400e-01,2.996700e-02,8.118307e+03,2.919000e-16,5.136064e-03,3.491000e+04,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True
Rhabdotorrhinus_waldeni,5.289936e+00,1.505230e+01,2.545187e+03,2.800000e-01,3.500000e+01,1.081000e+03,2.357390e-02,3.132500e+02,False,False,3.918073e+03,9.975700e-01,6.012500e-02,8.525952e+02,2.732000e-18,6.469428e-03,3.042000e+04,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
Rhacophorus_moltrechti,6.327677e+00,6.422592e+01,5.081125e+03,2.800000e-01,3.600000e-02,6.400000e+00,2.597850e+00,2.981500e+02,False,False,1.978545e+03,7.555900e-01,3.145800e-02,1.769864e+03,5.069000e-10,7.703843e-04,2.134000e+04,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True,True
Rhaebo_blombergi,2.645856e+00,4.852499e+02,5.504703e+03,2.800000e-01,1.000000e-03,1.135000e+03,1.553217e+02,3.001500e+02,False,False,3.172514e+02,6.541800e-01,2.795200e-02,2.928950e+01,1.422000e-10,5.530421e-07,2.564000e+06,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Rhea_americana,7.790824e+00,6.411834e+01,8.449128e+02,2.800000e-01,4.312500e+02,2.300000e+04,8.876656e-02,3.121500e+02,False,False,1.894889e+04,9.857200e-01,2.993200e-02,2.913613e+03,3.958000e-13,4.823029e-03,1.763000e+06,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True
Rhincodon_typus,1.738327e+02,3.843635e+03,1.545180e+04,2.000000e-01,9.180000e+02,3.400000e+07,7.766087e-01,3.001500e+02,False,False,1.702019e+03,9.422900e-01,1.785400e-02,1.377300e+01,1.717000e-10,2.502557e-04,6.845000e+07,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False
Rhinobatos_productus,2.203767e+02,4.102459e+03,9.377049e+03,2.000000e-01,2.540000e+01,5.363000e+03,1.535664e-02,2.881500e+02,False,False,2.971006e+02,8.642400e-01,2.205200e-01,1.597530e+01,6.415000e-09,8.175912e-03,2.001000e+06,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
Rhinobatos_rhinobatos,4.407534e+02,2.930328e+03,4.102459e+03,2.000000e-01,4.850000e+01,9.075998e+03,1.535664e-02,2.881500e+02,False,False,3.520271e+02,7.764900e-01,4.577500e-02,2.131000e+01,2.939000e-07,4.030584e-02,7.128000e+05,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True
Rhinocrypta_lanceolata,3.886988e+00,5.685188e+00,4.219346e+02,2.800000e-01,5.600000e+00,6.112500e+01,3.626154e-02,3.141500e+02,False,False,4.155247e+03,9.975100e-01,8.327000e-02,2.159252e+03,8.463000e-13,3.263844e-02,1.535000e+03,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True
Rhinogobius_brunneus,8.000000e+00,2.080000e+02,7.300000e+02,2.000000e-01,1.200000e-03,9.800000e+00,4.657534e+00,2.931500e+02,False,False,1.575057e+02,9.479800e-01,3.453900e-02,8.618810e+01,5.508000e-07,7.525066e-04,1.895000e+02,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
Rhinopomastus_cyanomelas,3.665767e+00,6.981543e+00,5.378925e+02,2.800000e-01,2.200000e+00,3.030000e+01,1.078282e-01,3.126500e+02,False,False,5.441736e+03,9.943600e-01,9.009100e-02,3.861997e+03,1.373000e-16,7.938206e-03,5.049000e+03,False,False,True,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True
Rhyacotriton_olympicus,9.579247e+02,1.520262e+04,3.884917e+04,2.800000e-01,1.925772e-03,8.000000e-01,6.177738e-03,2.801500e+02,False,False,1.799041e+01,8.032400e-01,7.902500e-03,1.712280e+01,1.551000e-08,1.667104e-02,2.286000e+02,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True
Rhyacotriton_variegatus,4.860949e+02,4.187951e+03,1.057673e+04,2.800000e-01,1.030000e-02,1.200000e+00,7.722173e-03,2.801500e+02,False,False,5.870400e+01,8.142200e-01,1.380800e-02,5.346290e+01,1.384000e-07,2.224349e-02,5.224000e+02,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True
Rhynchocyclus_fulvipectus,4.899480e+00,1.548010e+01,4.438996e+02,2.800000e-01,3.000000e+00,3.100000e+01,4.505523e-02,3.147500e+02,False,False,7.917105e+02,9.483800e-01,2.133000e-02,4.482641e+02,6.659000e-12,6.708567e-02,5.171000e+03,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Rhynchophanes_mccownii,2.449740e+00,6.098230e+00,2.663398e+02,2.800000e-01,2.030000e+00,2.540000e+01,1.576933e-01,3.147500e+02,False,False,1.252346e+03,9.653000e-01,3.780900e-02,7.483992e+02,6.437000e-12,6.603134e-02,2.361000e+03,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
Rhynchotus_rufescens,4.082900e+00,5.119235e+00,8.105623e+02,2.800000e-01,3.550000e+01,7.450000e+02,1.480454e-01,3.126000e+02,False,False,7.907798e+02,9.715000e-01,8.950300e-02,1.133285e+02,2.984000e-19,4.900446e-01,9.191000e+03,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True
Rhynochetos_jubatus,6.208089e+00,2.500893e+01,1.888708e+03,2.800000e-01,6.072000e+01,1.000000e+03,1.588387e-02,3.109500e+02,False,False,2.767686e+03,9.943100e-01,8.713400e-02,4.905415e+02,1.492000e-13,9.799477e-03,1.147000e+05,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Riparia_riparia,3.062175e+00,1.035915e+01,4.483386e+02,2.800000e-01,1.600000e+00,1.370000e+01,1.520614e-01,3.147500e+02,False,False,1.054673e+03,6.983600e-01,3.183400e-02,5.668320e+02,5.154000e-12,7.403802e-02,2.157000e+04,False,False,True,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True
Rissa_brevirostris,5.185318e+00,9.221249e+00,1.242941e+03,2.800000e-01,3.000000e+01,4.800000e+02,4.344536e-02,3.143500e+02,False,False,1.132205e+04,9.965500e-01,5.117000e-02,4.520608e+03,2.615000e-13,1.294490e-02,2.051000e+04,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True
Rissa_tridactyla,9.807071e+00,1.384300e+01,1.311993e+03,2.800000e-01,3.000000e+01,4.900000e+02,4.344536e-02,3.143500e+02,False,False,2.064921e+04,9.958100e-01,2.546100e-02,1.292276e+04,2.798000e-13,2.085813e-02,1.445000e+04,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True
Sagittarius_serpentarius,7.273269e+00,1.777910e+01,1.097294e+03,2.800000e-01,8.500000e+01,3.300000e+03,4.237698e-02,3.116500e+02,False,False,1.528083e+04,9.977400e-01,1.565300e-01,2.555830e+03,7.370000e-15,1.775058e-03,2.165000e+05,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
Sakesphorus_canadensis,5.271131e+00,6.940887e+00,4.688162e+02,2.800000e-01,3.300000e+00,2.450000e+01,9.385341e-02,3.141500e+02,False,False,9.296949e+03,9.945400e-01,5.242300e-02,9.499735e+03,1.003000e-13,2.306429e-02,2.131000e+03,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Salamandra_lanzai,6.854357e+03,1.860468e+04,4.700130e+04,2.800000e-01,1.250000e-01,2.000000e+01,8.753557e-04,2.791500e+02,False,False,2.763951e+02,9.836100e-01,8.550300e-02,1.153143e+02,2.702000e-08,5.795736e-03,2.017000e+03,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True
Salamandrina_perspicillata,3.714178e+01,1.402338e+03,3.640523e+03,2.800000e-01,4.200000e-03,1.910000e+00,1.977738e-01,2.911500e+02,False,False,1.926561e+01,7.345300e-01,8.160600e-02,1.152000e+01,4.415000e-10,3.507534e-03,3.119000e+03,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True
Salvator_merianae,4.049713e+01,1.396796e+02,3.535751e+03,3.000000e-01,1.000000e+01,7.000000e+03,2.359012e-01,3.051500e+02,False,False,2.910635e+03,9.729400e-01,2.522900e-02,3.942191e+02,3.546000e-10,1.664875e-03,1.674000e+05,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
