Row,data_split,deb_loss,success,error_type,error_message
Caloenas_nicobarica,test,0.181921041686185,1,,
Calonectris_borealis,test,0.0384061497503991,1,,
Calonectris_leucomelas,test,0.091096189117647,1,,
Calotes_versicolor,test,0.0824805070075435,1,,
Calotriton_asper,test,0.295083410341792,1,,
Calyptorhynchus_banksii,test,0.118722401272,1,,
Calyptorhynchus_lathami,test,0.118426680553879,1,,
Campephilus_magellanicus,test,0.123744537743066,1,,
Campylopterus_hemileucurus,test,0.115871972782098,1,,
Campylorhynchus_brunneicapillus,test,0.104591539110201,1,,
Cancer_pagurus,test,0.287837960929476,1,,
Caperea_marginata,test,0.0632005691290067,1,,
Caprimulgus_europaeus,test,0.112410276344422,1,,
Caprimulgus_pectoralis,test,0.118700988815677,1,,
Caranx_crysos,test,0.00295295810551349,1,,
Caranx_hippos,test,0.0266434884760612,1,,
Caranx_ignobilis,test,0.027007728835062,1,,
Caranx_lugubris,test,0.019564294422069,1,,
Caranx_melampygus,test,0.0953673877907619,1,,
Caranx_senegallus,test,0.0120813007659378,1,,
Caranx_tille,test,0.0184742770951233,1,,
Carassius_auratus,test,0.091748234074965,1,,
Carcharhinus_coatesi,test,0.109479500298726,1,,
Carcharhinus_leucas,test,0.109647454030575,1,,
Carcharias_taurus,test,0.501476173037175,1,,
Carcharodon_carcharias,test,0.124190868565032,1,,
Cardinalis_cardinalis,test,0.104017288465831,1,,
Carduelis_carduelis,test,0.103178008486432,1,,
Careproctus_reinhardti,test,0.010159571364192,1,,
Caretta_caretta,test,4.26661161030395,1,,
Caretta_caretta_MED,test,2.80840237497772,1,,
Cariama_cristata,test,0.104869587476689,1,,
Carinascincus_ocellatus,test,0.115183564975283,1,,
Casuarius_bennetti,test,0.106724442344197,1,,
Casuarius_casuarius,test,0.102726397413442,1,,
Cathartes_aura,test,0.106640126242578,1,,
Catharus_bicknelli,test,0.109484982372008,1,,
Catharus_dryas,test,0.111110363117923,1,,
Catharus_minimus,test,0.103094630082281,1,,
Catharus_ustulatus,test,0.122536682129764,1,,
Catherpes_mexicanus,test,0.11375930956536,1,,
Cecropis_semirufa,test,0.105903150934934,1,,
Centrocercus_urophasianus,test,0.102092343815538,1,,
Centronyx_henslowii,test,0.117974286959673,1,,
Centropomus_parallelus,test,0.250804419070223,1,,
Centropristis_striata,test,0.00201506949428623,1,,
Centropus_senegalensis,test,0.107001284696635,1,,
Centropus_sinensis,test,0.112719890467146,1,,
Centropus_toulou,test,0.107232885256909,1,,
Centropyge_bicolor,test,0.0523456453501957,1,,
Centropyge_loriculus,test,0.0351961454958795,1,,
Centroscymnus_coelolepis,test,0.101184808196967,1,,
Centroscymnus_crepidater,test,0.117331071195194,1,,
Centroscymnus_owstonii,test,0.157750615481987,1,,
Centroscymnus_plunketi,test,0.0979497519238908,1,,
Cephalopholis_argus,test,0.104906190232261,1,,
Cephalopholis_cruentata,test,0.0732955974936606,1,,
Cephalopholis_fulva,test,0.0323518295480539,1,,
Cephalopholis_microprion,test,0.0735324584379586,1,,
Cephalopholis_miniata,test,0.176596887103216,1,,
Cephaloscyllium_isabellum,test,0.0565455579535603,1,,
Cepphus_columba,test,0.10190833657,1,,
Cepphus_grylle,test,0.128461757161525,1,,
Cerastoderma_edule,test,0.0203504617731633,1,,
Ceratophrys_stolzmanni,test,0.252826527870266,1,,
Cercomacroides_serva,test,0.108401343978879,1,,
Cereopsis_novaehollandiae,test,0.0377573907855935,1,,
Ceriodaphnia_dubia,test,0.346353773570605,1,,
Ceriodaphnia_lacustris,test,0.107846387122496,1,,
Ceriodaphnia_pulchella,test,0.117056146416427,1,,
Cerorhinca_monocerata,test,0.102251850734429,1,,
Certhia_familiaris,test,0.124489837041288,1,,
Certhilauda_chuana,test,0.115915048909503,1,,
Cervus_canadensis,test,0.0834189780746551,1,,
Cetengraulis_edentulus,test,0.0271515215214694,1,,
Cetengraulis_mysticetus,test,0.101740827706399,1,,
