species,ab/m,abjx/m,ap/m,am,d_V,Wwb/i,Wwbjx/i,Wwi,Ri,T_typical,metamorphosis,weaning,p_Am,kap,v,p_M,E_G,h_a,E_Hb/bjx,E_Hbjx/p,E_Hp
Charadrius_vociferus,6.786477e-03,6.786477e-03,1.281890e-02,5.110097e+02,2.800000e-01,7.438017e-02,7.438017e-02,1.210000e+02,8.532128e-02,3.141500e+02,False,False,2.392720e+03,9.887000e-01,3.204600e-02,1.080121e+03,7.314784e+03,1.658000e-12,1.000000e+00,5.426749e-02,5.331000e+03
Basiliscus_basiliscus,3.581213e-02,3.581213e-02,2.745597e-01,1.237513e+03,3.000000e-01,1.249219e-02,1.249219e-02,1.601000e+02,2.969666e-01,3.011500e+02,False,False,2.560536e+02,4.747200e-01,1.851900e-02,3.165050e+01,7.828140e+03,6.032000e-09,1.000000e+00,3.044928e-02,2.070000e+05
Aethia_cristatella,1.953572e-02,1.953572e-02,2.816079e-02,5.203785e+02,2.800000e-01,1.027875e-01,1.027875e-01,2.870000e+02,2.075413e-02,3.138500e+02,False,False,9.563947e+03,9.948100e-01,2.226400e-02,5.896691e+03,7.331209e+03,2.292000e-12,1.000000e+00,4.531501e-02,9.968000e+03
Speleomantes_ambrosii,4.915391e-02,4.915391e-02,2.550363e-01,1.334286e+04,2.800000e-01,6.548872e-03,6.548872e-03,1.330000e+01,1.274090e-02,2.881500e+02,False,False,9.605330e+01,8.267100e-01,9.771800e-03,4.562380e+01,7.300378e+03,3.166000e-08,1.000000e+00,2.284658e-02,2.705000e+03
Panthera_tigris_tigris,5.627797e-02,7.577838e-02,2.283167e-01,1.290345e+03,3.000000e-01,7.437500e-03,7.437500e-03,1.600000e+05,1.317477e-02,3.110500e+02,False,True,3.411409e+03,9.834700e-01,5.892200e-02,1.217629e+02,7.836593e+03,4.744000e-12,3.955988e-02,4.276366e-02,1.849000e+07
Numenius_phaeopus,3.603949e-03,3.603949e-03,5.528549e-03,1.134535e+03,2.800000e-01,9.570686e-02,9.570686e-02,3.657000e+02,8.532128e-02,3.141500e+02,False,False,3.057345e+03,9.896300e-01,9.347000e-02,7.600775e+02,7.321453e+03,3.332000e-13,1.000000e+00,7.078775e-02,1.828000e+04
Otus_senegalensis,7.404010e-03,7.404010e-03,1.215287e-02,8.068388e+02,2.800000e-01,8.988764e-02,8.988764e-02,8.900000e+01,8.365984e-02,3.126500e+02,False,False,2.052863e+04,9.917100e-01,4.013600e-02,1.981550e+04,7.342908e+03,3.170000e-14,1.000000e+00,1.282258e-02,1.488000e+04
Pycnogonum_litorale,9.741248e-03,3.500761e-02,9.802131e-02,5.274590e+03,1.700000e-01,3.275742e-06,3.275742e-06,7.700000e-02,9.384615e+01,2.881500e+02,True,False,9.368246e+00,9.517000e-01,5.472000e-04,2.440000e+02,4.442000e+03,3.298000e-08,3.049258e-03,1.317900e-03,2.095000e+00
Progne_chalybea,5.128270e-03,9.464527e-03,1.813704e-02,6.170205e+02,2.800000e-01,6.666667e-02,6.666667e-02,4.200000e+01,7.208837e-02,3.147500e+02,False,False,1.082842e+03,9.658600e-01,3.052700e-02,5.565823e+02,7.317173e+03,2.949000e-12,1.018919e-01,4.011275e-01,4.612000e+03
Myadestes_palmeri,3.058901e-03,5.509574e-03,1.041092e-02,9.677012e+02,2.800000e-01,8.372093e-02,8.372093e-02,4.300000e+01,1.261546e-01,3.147500e+02,False,False,1.109073e+03,9.186200e-01,4.246000e-02,4.965476e+02,7.326427e+03,3.318000e-16,1.210088e-01,4.286352e-01,1.568000e+04
Dendrocygna_bicolor,1.196465e-02,2.639714e-02,3.642649e-02,5.155902e+02,2.800000e-01,3.879972e-02,3.879972e-02,7.165000e+02,2.889116e-01,3.143500e+02,False,False,3.341625e+03,9.688600e-01,4.261100e-02,8.536087e+02,7.326903e+03,4.165000e-13,1.000000e+00,1.095831e-02,1.847000e+05
Lagothrix_lagothricha,4.293667e-02,7.307365e-02,2.616867e-01,2.844822e+03,3.000000e-01,3.921569e-02,3.921569e-02,7.650000e+03,5.624254e-03,3.091500e+02,False,True,4.513825e+02,7.225700e-01,1.978800e-02,2.673800e+01,7.839617e+03,5.539000e-12,1.403928e-01,2.147743e-01,8.772000e+06
Alona_iheringula,2.944444e-02,2.944444e-02,8.944444e-02,3.416946e+01,1.700000e-01,1.800806e-01,1.800806e-01,1.720000e-05,8.802926e-01,2.981500e+02,False,False,1.387932e+02,6.458200e-01,1.503300e-02,5.190840e+03,4.444978e+03,7.904000e-06,1.000000e+00,1.194768e-01,3.517000e-02
Psittacula_eupatria,1.917808e-03,1.917808e-03,6.392694e-03,1.721353e+03,2.800000e-01,4.201681e-02,4.201681e-02,2.380000e+02,2.788504e-02,3.119500e+02,False,False,1.050044e+04,9.978400e-01,5.318000e-02,5.345524e+03,7.315485e+03,6.659000e-18,1.000000e+00,4.347788e-03,1.153000e+04
Gammarus_pulex,1.035249e-01,1.035249e-01,6.581226e-01,1.082696e+03,1.700000e-01,2.647059e-03,2.647059e-03,5.100000e-02,3.183411e-01,2.861500e+02,True,False,4.028563e+01,8.942400e-01,1.776000e-02,3.233844e+02,4.452863e+03,3.032000e-06,2.973224e-02,5.162200e-01,3.545000e+00
Francolinus_francolinus,6.940639e-03,6.940639e-03,1.022831e-02,3.613739e+02,2.800000e-01,2.941176e-02,2.941176e-02,4.250000e+02,2.905578e-01,3.138500e+02,False,False,3.480622e+03,9.760100e-01,2.178000e-02,1.329025e+03,7.322552e+03,3.143000e-11,1.000000e+00,2.353750e-01,2.400000e+03
Emydura_macquarii,1.022481e-02,1.022481e-02,4.886937e-01,6.340577e+03,3.000000e-01,2.000000e-03,2.000000e-03,4.000000e+03,1.186643e-01,2.951500e+02,False,False,2.940998e+02,7.362000e-01,6.046400e-02,1.640250e+01,7.857860e+03,1.211000e-09,1.000000e+00,1.169521e-03,1.168000e+07
Coenocorypha_aucklandica,4.360778e-03,4.360778e-03,1.175804e-02,9.376324e+02,2.800000e-01,1.172414e-01,1.172414e-01,1.160000e+02,4.266064e-02,3.141500e+02,False,False,1.619285e+03,9.892100e-01,9.823000e-02,5.054632e+02,7.333273e+03,8.038000e-18,1.000000e+00,2.061377e-02,3.617000e+04
Sceloporus_magister,1.213455e-02,1.213455e-02,3.511176e-01,4.276524e+03,3.000000e-01,2.012072e-02,2.012072e-02,4.970000e+01,3.801238e-02,2.871500e+02,False,False,1.489583e+02,5.209100e-01,2.344900e-02,2.612940e+01,7.830734e+03,4.242000e-07,1.000000e+00,1.935160e-01,2.190000e+04
Myotis_velifer,5.427860e-02,6.470410e-02,1.427742e-01,1.111160e+03,3.000000e-01,2.882883e-01,2.882883e-01,1.110000e+01,1.016955e-02,3.079500e+02,False,True,2.875229e+03,9.836400e-01,2.304200e-02,3.322592e+03,7.855187e+03,3.725000e-11,9.497925e-02,9.995852e-01,2.411000e+03
Antrostomus_vociferus,4.869584e-03,4.869584e-03,9.474165e-03,7.491877e+02,2.800000e-01,9.557522e-02,9.557522e-02,5.650000e+01,3.176774e-02,3.109500e+02,False,False,1.499260e+04,9.977300e-01,7.530900e-02,1.234816e+04,7.320075e+03,9.661000e-14,1.000000e+00,1.122420e-02,2.810000e+03
Oncorhynchus_clarkii_stomias,1.114782e-02,1.114782e-02,2.389305e-01,1.446289e+04,2.000000e-01,5.333333e-04,5.333333e-04,1.500000e+02,2.169931e-01,2.801500e+02,True,False,2.108516e+02,7.215000e-01,5.850000e-02,5.788790e+01,5.222900e+03,4.665000e-07,2.411276e-01,1.241562e-02,3.200000e+04
Pacifastacus_leniusculus,6.711981e-03,6.711981e-03,1.567120e-01,1.913783e+04,1.700000e-01,3.914989e-04,3.914989e-04,8.940000e+01,3.657678e-01,2.831500e+02,False,False,2.098752e+02,9.136200e-01,4.727000e-02,5.661740e+01,4.346036e+03,1.419000e-08,1.000000e+00,3.356602e-04,9.641000e+03
Atlapetes_semirufus,4.568241e-03,6.486049e-03,1.032167e-02,6.658494e+02,2.800000e-01,9.400324e-02,9.400324e-02,3.085000e+01,4.505523e-02,3.147500e+02,False,False,8.279105e+02,9.875300e-01,4.183500e-02,4.154825e+02,7.290809e+03,1.687000e-12,2.442574e-01,3.523237e-01,1.248000e+03
Quiscalus_major,4.301129e-03,7.060566e-03,1.257944e-02,6.170205e+02,2.800000e-01,5.962230e-02,5.962230e-02,1.112000e+02,9.011046e-02,3.147500e+02,False,False,2.186511e+03,9.743700e-01,4.910600e-02,8.874375e+02,7.328733e+03,4.109000e-14,1.299722e-01,3.669337e-01,6.865000e+03
Sclerophrys_pentoni,2.283105e-03,2.283105e-03,3.356164e-01,1.158885e+03,2.800000e-01,1.205857e-04,1.205857e-04,3.483000e+01,1.708539e+00,3.001500e+02,False,False,5.658458e+01,9.630700e-01,7.917800e-02,1.726380e+01,7.322332e+03,2.413000e-09,1.000000e+00,3.968678e-04,2.618000e+03
Pristis_perotteti,1.392694e-02,1.392694e-02,2.972603e-01,7.583583e+03,2.000000e-01,1.935152e-03,1.935152e-03,5.910000e+05,1.443908e-02,2.971500e+02,False,False,6.513429e+03,9.934600e-01,4.642500e-02,2.490467e+02,5.212408e+03,6.051000e-10,1.000000e+00,1.229234e-02,2.155000e+05
Manorina_melanophrys,5.241393e-03,7.457348e-03,1.188926e-02,6.037035e+02,2.800000e-01,9.803922e-02,9.803922e-02,2.550000e+01,4.505523e-02,3.147500e+02,False,False,8.004390e+02,9.871400e-01,3.440700e-02,4.447264e+02,7.302434e+03,2.522000e-12,2.458857e-01,3.583495e-01,9.767000e+02
Tolypeutes_matacus,3.858758e-02,4.268228e-02,6.241129e-02,3.528302e+03,3.000000e-01,5.333333e-02,5.333333e-02,1.500000e+03,1.042995e-02,3.082500e+02,False,True,5.291707e+03,9.816800e-01,1.099200e-01,9.000560e+02,7.850555e+03,2.016000e-29,2.273419e-02,1.272727e-01,1.342000e+06
Grus_americana,4.500450e-03,4.500450e-03,1.340456e-02,1.290942e+03,2.800000e-01,1.974527e-02,1.974527e-02,6.948500e+03,3.718215e-02,3.126500e+02,False,False,9.170058e+03,9.963400e-01,4.000000e-02,1.588100e+03,7.312371e+03,6.476000e-13,1.000000e+00,8.185189e-03,9.709000e+04
Cynomys_ludovicianus,7.471980e-03,2.316314e-02,1.892902e-01,9.378876e+02,3.000000e-01,1.500000e-02,1.342857e-01,1.050000e+03,4.691394e-02,3.096500e+02,False,True,1.844298e+03,8.238000e-01,2.490400e-02,3.353343e+02,7.843717e+03,1.342000e-12,5.279038e-02,2.994945e-02,3.165000e+06
Kobus_kob,3.140051e-02,5.504472e-02,8.181648e-02,1.469247e+03,3.000000e-01,8.579365e-02,8.579365e-02,6.300000e+04,1.937727e-02,3.125500e+02,False,True,7.245263e+02,8.675200e-01,9.166100e-02,2.053700e+01,7.852619e+03,6.148000e-15,2.590164e-01,4.625592e-01,4.220000e+07
Boops_boops,1.369863e-03,1.369863e-03,1.863014e-01,3.522059e+03,2.000000e-01,2.425926e-06,2.425926e-06,2.160000e+02,3.564961e+02,2.911500e+02,True,False,2.975525e+02,7.885400e-01,6.279000e-02,4.939830e+01,5.221437e+03,2.236000e-08,9.990070e-01,5.165869e-06,5.848000e+04
Spizella_pallida,7.998087e-03,1.117458e-02,1.752757e-02,3.062907e+02,2.800000e-01,1.048035e-01,1.048035e-01,1.145000e+01,9.011046e-02,3.147500e+02,False,False,7.502196e+02,9.791400e-01,3.932800e-02,5.137931e+02,7.311031e+03,1.458000e-11,2.620492e-01,3.635584e-01,8.161000e+02
Pleuroxus_striatus,2.597403e-02,2.597403e-02,1.818182e-01,1.021015e+02,1.700000e-01,1.168505e-01,1.168505e-01,3.882353e-05,2.320466e-01,2.901500e+02,False,False,5.379359e+01,8.126000e-01,2.666000e-02,1.491900e+03,4.400000e+03,2.585000e-05,1.000000e+00,8.570615e-02,3.512000e-02
Dipsosaurus_dorsalis,4.017195e-03,4.017195e-03,1.848391e-01,2.549188e+03,3.000000e-01,5.634146e-02,5.634146e-02,8.200000e+01,2.353691e-02,3.051500e+02,False,False,1.094553e+02,6.329300e-01,5.354900e-02,1.719600e+01,7.832885e+03,4.667000e-10,1.000000e+00,1.076433e-01,1.413000e+05
Margarops_fuscatus,3.787329e-03,5.398933e-03,8.622140e-03,7.546294e+02,2.800000e-01,4.976115e-02,4.976115e-02,1.004800e+02,5.406628e-02,3.147500e+02,False,False,1.751820e+03,9.926000e-01,4.281600e-02,7.292943e+02,7.344378e+03,1.311000e-14,1.900761e-01,3.000762e-01,1.313000e+03
Calidris_minuta,1.221089e-02,1.221089e-02,1.556566e-02,6.891598e+02,2.800000e-01,1.680000e-01,1.680000e-01,2.500000e+01,1.706426e-01,3.141500e+02,False,False,5.170971e+03,9.772300e-01,3.573100e-02,4.937204e+03,7.330220e+03,6.311000e-14,1.000000e+00,4.632712e-02,6.970000e+03
Meriones_libycus,4.965894e-02,6.546505e-02,9.760415e-02,3.850328e+02,3.000000e-01,5.330000e-02,4.500000e-01,1.000000e+02,6.752671e-02,3.113500e+02,False,True,4.008679e+03,9.826400e-01,3.314800e-02,2.224342e+03,7.849562e+03,1.582000e-10,3.027012e-02,1.850077e-01,3.882000e+04
Globicephala_macrorhynchus,3.174603e-02,6.349206e-02,1.746032e-01,5.152407e+03,3.000000e-01,6.239460e-02,6.239460e-02,5.930000e+05,2.445459e-03,3.101500e+02,False,True,7.449805e+02,9.237000e-01,1.329300e-02,1.716300e+01,7.845274e+03,7.087000e-13,2.517750e-01,2.263008e-01,8.091000e+07
Pseudorca_crassidens,1.976986e-02,5.176986e-02,1.717918e-01,5.284644e+03,3.000000e-01,3.971341e-02,3.971341e-02,1.200000e+06,1.182672e-03,3.097500e+02,False,True,1.373383e+03,9.400900e-01,2.876200e-02,2.445980e+01,7.844770e+03,3.260000e-14,1.923385e-01,2.583687e-01,9.649000e+07
Clamator_jacobinus,3.406555e-03,3.406555e-03,6.910483e-03,6.939550e+02,2.800000e-01,7.894737e-02,7.894737e-02,7.600000e+01,3.718215e-01,3.126500e+02,False,False,3.551267e+03,9.763800e-01,1.263500e-01,1.428907e+03,7.319664e+03,5.041000e-14,1.000000e+00,2.299460e-02,2.224000e+04
Dromas_ardeola,3.616438e-03,3.616438e-03,8.986301e-03,1.172041e+03,2.800000e-01,1.476510e-01,1.476510e-01,2.980000e+02,2.133032e-02,3.141500e+02,False,False,6.116667e+03,9.927700e-01,4.463800e-02,2.579189e+03,7.321784e+03,6.195000e-17,1.000000e+00,2.869779e-02,4.070000e+04
Alytes_cisternasii,4.794521e-03,2.382040e-02,1.159056e-01,6.570000e+03,2.800000e-01,5.423729e-03,4.701940e-01,4.130000e+00,4.931507e-01,2.881500e+02,False,False,4.466022e+02,5.012100e-01,1.987800e-02,2.238191e+02,7.342508e+03,7.706000e-10,1.530088e-02,4.796497e-02,6.167000e+04
Pseudemys_nelsoni,2.471153e-03,2.471153e-03,2.706704e-01,7.918137e+03,3.000000e-01,3.075000e-03,3.075000e-03,4.000000e+03,2.966607e-01,2.951500e+02,False,False,8.597026e+02,3.549600e-01,3.089800e-02,3.226680e+01,7.834305e+03,8.637000e-10,1.000000e+00,2.446856e-03,1.336000e+07
Tringa_flavipes,4.558995e-03,4.558995e-03,7.435707e-03,9.376324e+02,2.800000e-01,1.425914e-01,1.425914e-01,8.065000e+01,4.266064e-02,3.141500e+02,False,False,8.744804e+03,9.940500e-01,3.912000e-02,6.626599e+03,7.315374e+03,4.304000e-13,1.000000e+00,3.543992e-02,6.092000e+03
Mustela_putorius,5.968023e-02,6.486349e-02,1.366887e-01,7.695171e+02,3.000000e-01,1.187500e-02,1.187500e-02,8.000000e+02,1.622771e-01,3.121500e+02,False,True,8.353465e+02,9.132900e-01,1.962500e-01,9.976900e+01,7.836020e+03,2.082000e-31,1.042632e-01,2.483170e-02,1.842000e+06
Sorex_araneus,1.019781e-01,1.216699e-01,2.714987e-01,2.349965e+02,3.000000e-01,5.238095e-02,9.047619e-01,8.400000e+00,2.451100e-01,3.114500e+02,False,True,3.624225e+03,9.564000e-01,2.317300e-01,2.241470e+03,7.853119e+03,8.992000e-12,3.752988e-03,1.720651e-01,1.167000e+05
Merlangius_merlangus,1.484773e-03,9.733514e-03,3.727667e-02,1.780327e+04,2.000000e-01,3.868049e-08,8.239746e-07,5.695000e+03,3.716152e+03,2.841500e+02,True,False,2.425537e+02,5.696800e-01,5.662300e-02,4.739590e+01,5.205717e+03,8.046000e-09,8.736337e-03,5.163366e-04,1.010000e+05
Uroderma_bilobatum,8.054000e-02,8.533452e-02,1.805400e-01,1.966655e+03,3.000000e-01,1.734104e-01,1.734104e-01,1.730000e+01,2.033910e-02,3.079500e+02,False,True,6.230835e+03,1.792900e-01,2.582400e-02,1.400979e+03,7.846499e+03,5.083000e-12,7.122507e-02,1.101695e-01,1.593000e+06
Chioninia_coctei,2.739726e-02,2.739726e-02,4.023973e-01,3.552139e+03,3.000000e-01,1.074592e-02,1.074592e-02,8.580000e+02,4.504328e-03,2.981500e+02,False,False,1.230371e+02,9.638000e-01,2.528900e-02,1.497640e+01,7.851731e+03,1.502000e-09,1.000000e+00,1.601687e-02,1.067000e+05
Spiza_americana,1.149725e-02,1.734771e-02,2.904862e-02,2.130718e+02,2.800000e-01,1.111111e-01,1.111111e-01,2.520000e+01,1.576933e-01,3.147500e+02,False,False,1.483208e+03,9.359400e-01,4.417400e-02,8.669166e+02,7.349890e+03,4.037000e-11,2.058770e-01,4.171224e-01,5.303000e+03
Falco_chicquera,7.518325e-03,7.518325e-03,1.348126e-02,9.709337e+02,2.800000e-01,7.661290e-02,7.661290e-02,2.480000e+02,7.003567e-02,3.120000e+02,False,False,1.061469e+04,9.881200e-01,3.310100e-02,6.157084e+03,7.322325e+03,2.800000e-12,1.000000e+00,2.089267e-02,2.823000e+04
Urosalpinx_cinerea,2.247331e-02,2.247331e-02,2.724733e-01,4.688525e+03,1.500000e-01,1.891892e-06,1.891892e-06,3.700000e+00,8.190210e-01,2.931500e+02,True,False,2.315363e+01,9.994100e-01,2.164300e-02,5.170480e+01,3.910846e+03,3.561000e-08,3.114504e-02,8.795882e-05,4.468000e+00
Microtus_cabrerae,5.861102e-02,6.945577e-02,8.087130e-02,4.126901e+02,3.000000e-01,6.257890e-02,6.257890e-02,5.545000e+01,1.698127e-01,3.095500e+02,False,True,1.414617e+03,9.694000e-01,1.453700e-01,4.756278e+02,7.845745e+03,3.939000e-23,6.835555e-02,3.204772e-01,2.238515e+04
Icterus_parisorum,9.341515e-03,1.533467e-02,2.732097e-02,2.840958e+02,2.800000e-01,5.698006e-02,5.698006e-02,3.510000e+01,6.758285e-02,3.147500e+02,False,False,8.307970e+02,9.855700e-01,4.279600e-02,3.975764e+02,7.325374e+03,2.579000e-11,1.369236e-01,3.130370e-01,2.002000e+03
Spermestes_cucullata,9.197800e-03,1.947177e-02,4.001972e-02,2.663398e+02,2.800000e-01,6.117909e-02,6.117909e-02,8.990000e+00,1.126381e-01,3.147500e+02,False,False,6.029355e+02,9.441700e-01,2.691200e-02,4.468396e+02,7.342153e+03,1.885000e-11,7.904379e-02,4.323802e-01,2.588000e+03
Urocyon_cinereoargenteus,4.257328e-02,5.187482e-02,1.009193e-01,1.189670e+03,3.000000e-01,1.978947e-02,1.094105e-01,4.750000e+03,5.174544e-02,3.114500e+02,False,True,7.904952e+03,9.645800e-01,5.040800e-02,1.287195e+03,7.844339e+03,4.912000e-19,1.700526e-02,7.446756e-02,4.085000e+06
Cricetomys_gambianus,3.971558e-02,4.982648e-02,9.124853e-02,7.722257e+02,3.000000e-01,1.333333e-02,1.333333e-02,1.500000e+03,2.610636e-01,3.087500e+02,False,True,7.678924e+03,9.697700e-01,6.497900e-02,1.645336e+03,7.843597e+03,2.935000e-15,1.950274e-02,4.565000e-02,1.000000e+06
Dipodomys_merriami,2.893628e-02,3.458520e-02,5.774577e-02,7.933072e+02,3.000000e-01,6.952381e-02,4.190476e-01,4.200000e+01,4.499644e-02,3.101500e+02,False,True,3.298774e+03,9.846500e-01,3.573600e-02,2.227957e+03,7.838713e+03,1.072000e-11,5.101570e-02,9.704301e-02,2.232000e+04
Buceros_bicornis,4.184281e-03,4.184281e-03,1.279719e-02,1.700185e+03,2.800000e-01,2.058576e-02,2.058576e-02,2.671750e+03,3.928984e-02,3.132500e+02,False,False,5.749671e+03,9.958700e-01,4.121500e-02,1.168842e+03,7.324225e+03,2.620000e-14,1.000000e+00,3.686456e-03,1.078000e+05
Hydromys_chrysogaster,5.339859e-02,6.428244e-02,9.993640e-02,6.172465e+02,3.000000e-01,3.694118e-02,1.764706e-01,8.500000e+02,1.011657e-01,3.097500e+02,False,True,9.289840e+02,9.610400e-01,2.075300e-01,1.106089e+02,7.836110e+03,4.272000e-20,1.332625e-01,1.647677e-01,3.142000e+05
Stenella_frontalis,2.523432e-02,1.041817e-01,2.357606e-01,3.107801e+03,3.000000e-01,6.846356e-02,6.846356e-02,1.400000e+05,3.668188e-03,3.101500e+02,False,True,7.548558e+02,7.686600e-01,2.239000e-02,2.019510e+01,7.831594e+03,1.858000e-13,1.378644e-01,5.394737e-01,6.232000e+07
Eremophila_alpestris,5.518680e-03,8.011831e-03,1.299813e-02,4.438996e+02,2.800000e-01,8.076923e-02,8.076923e-02,3.380000e+01,1.689571e-01,3.147500e+02,False,False,1.080689e+03,9.655800e-01,5.016400e-02,5.256356e+02,7.325416e+03,1.943000e-13,2.149540e-01,3.402923e-01,3.832000e+03
Rhinocrypta_lanceolata,9.212301e-03,9.212301e-03,1.347410e-02,4.219346e+02,2.800000e-01,9.161554e-02,9.161554e-02,6.112500e+01,3.626154e-02,3.141500e+02,False,False,4.155247e+03,9.975100e-01,8.327000e-02,2.159252e+03,7.368022e+03,8.463000e-13,1.000000e+00,3.263844e-02,1.535000e+03
Eira_barbara,3.822634e-02,4.744067e-02,1.242267e-01,1.624186e+03,3.000000e-01,1.844444e-02,3.795556e-01,4.500000e+03,2.745991e-02,3.115500e+02,False,True,2.091896e+03,9.155100e-01,8.901100e-02,1.828883e+02,7.862483e+03,3.369000e-23,1.783985e-02,1.153227e-01,9.313000e+06
Hexaprotodon_liberiensis,5.229044e-02,6.511468e-02,1.350651e-01,3.729163e+03,3.000000e-01,2.083333e-02,2.083333e-02,2.400000e+05,4.537211e-03,3.092500e+02,False,True,1.245066e+04,9.651400e-01,8.929200e-02,5.146419e+02,7.836338e+03,6.548000e-20,1.325877e-02,2.028470e-01,1.124000e+08
Daphnia_projecta,4.069767e-02,4.069767e-02,1.133721e-01,2.288894e+01,1.700000e-01,2.824596e-02,2.824596e-02,7.411765e-04,4.155510e+00,3.021500e+02,False,False,1.312602e+02,8.279100e-01,1.746000e-02,1.713685e+03,4.447755e+03,9.886000e-06,1.000000e+00,8.691011e-02,1.068000e-01
Hipposideros_pomona,2.905810e-02,3.854176e-02,1.829043e-01,1.278326e+03,3.000000e-01,3.904924e-01,3.904924e-01,5.890000e+00,1.016955e-02,3.079500e+02,False,True,3.746214e+03,8.347000e-01,2.102400e-02,5.168707e+03,7.845962e+03,1.877000e-11,8.957465e-02,2.395604e-01,1.001000e+05
Larimichthys_polyactis,4.871713e-04,4.871713e-04,3.026680e-02,1.388441e+04,2.000000e-01,1.186709e-06,1.186709e-06,1.011200e+03,3.478722e+02,2.911500e+02,True,False,6.177799e+02,5.598600e-01,3.463500e-02,5.667310e+01,5.217896e+03,5.773000e-09,9.998933e-01,1.508292e-04,6.211000e+03
Megascops_kennicottii,6.908048e-03,6.908048e-03,1.094554e-02,1.021996e+03,2.800000e-01,7.221649e-02,7.221649e-02,1.940000e+02,7.436430e-02,3.126500e+02,False,False,1.762723e+04,9.954800e-01,8.058500e-02,9.929581e+03,7.325549e+03,2.374000e-15,1.000000e+00,6.534777e-03,2.401000e+04
Spheniscus_humboldti,5.024885e-03,5.024885e-03,1.154804e-02,1.655988e+03,2.800000e-01,1.920000e-02,1.920000e-02,5.000000e+03,3.297125e-02,3.113500e+02,False,False,9.541885e+03,9.975600e-01,7.364000e-02,1.535828e+03,7.321766e+03,6.693000e-14,1.000000e+00,5.231199e-03,7.872000e+04
Paradoxurus_hermaphroditus,2.368582e-02,3.039535e-02,6.181833e-02,2.088931e+03,3.000000e-01,2.859677e-02,2.354839e-01,3.100000e+03,7.975369e-02,3.096500e+02,False,True,1.605630e+03,8.009300e-01,8.467400e-02,1.413230e+02,7.720511e+03,2.021000e-12,7.936426e-02,8.805254e-02,1.104000e+07
Leydigia_ciliata,4.065217e-02,4.065217e-02,1.004348e-01,2.040487e+01,1.700000e-01,7.185139e-02,7.185139e-02,4.911765e-05,1.042481e+00,3.021500e+02,False,False,2.680789e+01,8.013900e-01,1.858200e-02,6.512938e+02,4.450546e+03,7.934000e-06,1.000000e+00,3.369683e-01,1.293000e-02
Pelobates_syriacus,5.479452e-04,2.246575e-02,2.138813e-01,7.259816e+03,2.800000e-01,1.916667e-05,3.251255e-02,1.200000e+02,1.239701e+01,2.901500e+02,False,False,1.651378e+02,8.423700e-01,3.103800e-01,2.882690e+01,7.308097e+03,9.366000e-10,3.827720e-03,1.041273e-02,7.414000e+04
Antigone_antigone,2.833479e-03,2.833479e-03,9.977741e-03,2.248391e+03,2.800000e-01,1.576372e-02,1.576372e-02,8.786000e+03,3.718215e-02,3.126500e+02,False,False,1.041386e+04,9.967900e-01,6.128000e-02,1.517673e+03,7.298218e+03,2.670000e-15,1.000000e+00,2.439893e-03,2.978000e+05
Tapirus_bairdii,1.861636e-01,2.037555e-01,3.089706e-01,2.330851e+03,3.000000e-01,3.303200e-02,3.303200e-02,2.500000e+05,8.559106e-03,3.101500e+02,False,True,2.405547e+04,6.971200e-01,6.522000e-02,1.007035e+03,7.817654e+03,1.273000e-16,1.896951e-02,2.341880e-01,9.945000e+08
Suricata_suricatta,4.047199e-02,4.632383e-02,8.901568e-02,1.785982e+03,3.000000e-01,3.737113e-02,2.905928e-01,7.760000e+02,4.613708e-02,3.094500e+02,False,True,7.914895e+03,9.118500e-01,2.731000e-02,2.733683e+03,7.844490e+03,3.966000e-12,3.956346e-02,5.932854e-02,2.085000e+06
Corvus_hawaiiensis,3.406593e-03,7.465446e-03,1.558315e-02,1.198529e+03,2.800000e-01,2.692308e-02,2.692308e-02,5.200000e+02,6.758285e-02,3.147500e+02,False,False,2.285613e+03,9.703600e-01,3.323000e-02,6.242238e+02,7.324271e+03,2.598000e-14,4.794604e-02,3.960703e-01,2.901000e+04
Aix_galericulata,7.639621e-03,7.639621e-03,2.054795e-02,4.787623e+02,2.800000e-01,5.925926e-02,5.925926e-02,5.400000e+02,2.280881e-01,3.133500e+02,False,False,3.162271e+03,9.702400e-01,5.574400e-02,8.046583e+02,7.321778e+03,1.945000e-12,1.000000e+00,1.589448e-02,1.649000e+05
