species,ab,am,d_V,Wwb,Wwp,Wwi,Ri,T_typical,metamorphosis,p_Am,kap,v,p_M,E_Hb,E_Hp,k_J,s_M,E_Hbj,class_other,class_Aves,class_Actinopterygii,class_Reptilia,class_Chondrichthyes,class_Amphibia,class_Mammalia,class_Bivalvia,class_Branchiopoda,class_Malacostraca,climate_A,climate_B,climate_C,climate_D,climate_E,habitat_T,habitat_F,habitat_S,habitat_M,migrate_T,food_other,food_P,food_O,food_H,food_C
Corydoras_aeneus,1.898303e+00,1.154801e+03,2.000000e-01,6.400000e-04,1.164000e+00,3.200000e+00,2.597850e+00,2.981500e+02,True,1.456303e+02,9.823398e-01,5.969775e-02,1.126896e+02,4.228361e-02,1.824691e+02,2.000000e-03,1.000000e+00,4.228361e-02,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True
Sargocentron_diadema,1.840200e+00,2.722998e+03,2.000000e-01,2.680000e-04,8.000000e+00,7.530000e+01,2.974663e+01,3.008500e+02,False,1.260820e+02,9.919993e-01,2.335000e-02,3.825113e+01,5.258407e-03,2.537855e+02,2.000000e-03,1.000000e+00,5.258407e-03,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
Progne_tapera,3.062175e+00,6.170205e+02,2.800000e-01,4.400000e+00,3.306000e+01,3.480000e+01,9.011046e-02,3.147500e+02,False,1.605645e+03,7.224665e-01,3.273503e-02,7.195492e+02,2.797417e+03,3.668488e+04,3.006036e-02,1.000000e+00,2.797417e+03,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True
Melospiza_melodia,2.858030e+00,5.016066e+02,2.800000e-01,2.400000e+00,3.325000e+01,3.500000e+01,2.252762e-01,3.147500e+02,False,2.470280e+03,9.562148e-01,2.485832e-02,1.834432e+03,1.253148e+02,1.379254e+03,7.545677e-02,1.000000e+00,1.253148e+02,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True
Fundulus_luciae,1.061865e+01,2.768433e+02,2.000000e-01,4.200000e-03,1.409456e-01,6.000000e-01,7.923483e-02,2.961500e+02,True,3.821862e+01,9.636175e-01,3.512801e-02,4.699768e+01,6.778720e-01,3.141483e+01,2.000000e-03,1.000001e+00,6.778737e-01,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True
Tetrastes_bonasia,7.325478e+00,3.469190e+02,2.800000e-01,1.000000e+01,4.075500e+02,4.290000e+02,9.339357e-02,3.138500e+02,False,6.106307e+03,9.884811e-01,2.182670e-02,2.785767e+03,5.220913e+01,1.746379e+03,1.141236e-01,1.000000e+00,5.220913e+01,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True
Mionectes_oleagineus,2.858030e+00,4.882896e+02,2.800000e-01,1.700000e+00,9.500000e+00,1.000000e+01,5.631904e-02,3.147500e+02,False,5.747801e+02,8.913088e-01,4.061882e-02,3.489814e+02,7.574829e+02,8.449806e+03,1.423747e-02,1.000000e+00,7.574829e+02,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True
Scomberomorus_maculatus,5.859406e-01,2.409806e+03,2.000000e-01,5.200000e-04,5.680000e+02,6.550000e+03,8.714396e+03,2.972500e+02,True,8.500898e+01,8.764963e-01,2.405600e-02,2.182311e+01,2.112055e-01,3.663140e+05,2.000000e-03,4.544793e+00,1.999347e+01,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
Plectropomus_pessuliferus,1.573483e+00,4.977452e+03,2.000000e-01,5.800000e-05,3.400000e+03,2.400000e+04,3.845232e+03,3.002500e+02,True,1.125559e+02,9.590028e-01,1.658642e-02,1.325349e+01,5.264250e-03,5.668818e+05,7.496041e-04,2.619617e+00,9.484646e-02,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
Megascops_asio,5.307770e+00,1.044090e+03,2.800000e-01,1.100000e+01,1.558950e+02,1.641000e+02,8.425996e-02,3.133500e+02,False,1.854341e+03,9.335548e-01,2.615016e-02,7.221695e+02,1.082397e+03,1.851448e+04,2.955349e-02,1.000000e+00,1.082397e+03,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True
Megascops_trichopsis,5.307770e+00,1.044090e+03,2.800000e-01,1.200000e+01,8.968000e+01,9.440000e+01,6.939055e-02,3.133500e+02,False,1.742213e+03,8.980584e-01,2.488237e-02,7.800975e+02,1.817609e+03,1.799349e+04,3.193817e-02,1.000000e+00,1.817609e+03,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True
Nestor_notabilis,5.967306e+00,2.701353e+03,2.800000e-01,1.870000e+01,8.759000e+02,9.220000e+02,6.959474e-02,3.144500e+02,False,4.808854e+03,9.730898e-01,2.660596e-02,1.476279e+03,3.376897e+02,1.710485e+04,6.030787e-02,1.000000e+00,3.376897e+02,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True
Bubo_scandiacus,6.532640e+00,1.412296e+03,2.800000e-01,4.500000e+01,2.090000e+03,2.200000e+03,1.189552e-01,3.133500e+02,False,1.720185e+03,9.719891e-01,3.397010e-02,2.632129e+02,1.925674e+03,1.022606e+05,1.078518e-02,1.000000e+00,1.925674e+03,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True
Zenaida_macroura,2.403576e+00,1.517813e+03,2.800000e-01,5.000000e+00,1.045000e+02,1.100000e+02,2.062178e-01,3.137800e+02,False,3.050789e+03,8.193049e-01,2.499786e-02,1.417465e+03,1.021073e+03,2.685900e+04,5.761055e-02,1.000000e+00,1.021073e+03,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False
Ploceus_cucullatus,2.653885e+00,1.065359e+03,2.800000e-01,3.500000e+00,3.230000e+01,3.400000e+01,4.505523e-02,3.147500e+02,False,2.048602e+03,9.411087e-01,3.014735e-02,1.344382e+03,3.199276e+02,4.113233e+03,5.504119e-02,1.000000e+00,3.199276e+02,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
Phataginus_tetradactyla,4.246770e+01,1.107194e+03,3.000000e-01,1.250000e+02,1.100000e+03,3.600000e+03,1.806369e-02,3.065500e+02,False,1.952403e+02,9.092507e-01,2.366900e-02,1.502783e+01,4.904388e+04,8.325706e+05,5.753492e-04,1.000000e+00,4.904388e+04,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Phycodurus_eques,2.704203e+01,4.037867e+03,2.000000e-01,3.100000e-03,3.580000e+01,1.917000e+02,1.114450e+00,2.909500e+02,True,1.437108e+02,9.965959e-01,2.639400e-02,1.135474e+02,2.767355e-02,1.177675e+03,2.000000e-03,2.793468e+00,6.480284e-01,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
Onychodactylus_japonicus,2.725160e+02,8.417783e+03,2.800000e-01,6.540000e-02,4.911978e+00,9.650000e+00,6.072858e-02,2.851500e+02,False,8.071518e+01,3.886421e-01,1.844273e-02,1.695293e+01,4.298282e+02,5.462317e+04,6.066550e-04,1.000000e+00,4.298282e+02,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True
Atlantoraja_castelnaui,3.605440e+02,1.294412e+04,2.000000e-01,7.200100e+01,1.041877e+04,2.070000e+04,4.171778e-02,2.902500e+02,False,5.021036e+02,7.000000e-01,3.694630e-02,2.034280e+01,3.575351e+04,9.935867e+06,2.000000e-03,1.000000e+00,3.575351e+04,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
Centropomus_parallelus,1.039724e+01,2.846245e+03,2.000000e-01,2.700000e-04,6.250000e+02,5.000000e+03,4.743091e+03,3.003500e+02,True,6.008743e+01,8.928686e-01,2.859496e-03,1.385803e+01,2.864031e-02,1.827180e+05,4.198035e-06,2.512271e+00,4.599403e-01,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
Aphanopus_carbo,2.941349e+00,1.746559e+04,2.000000e-01,5.200000e-04,4.999618e+02,3.362000e+03,1.603152e+02,2.816500e+02,True,3.049860e+03,9.706147e-01,2.054426e-02,1.691930e+03,3.225520e-03,7.100264e+04,2.000000e-03,2.621524e+00,6.262796e-02,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True
Aetobatus_flagellum,1.306304e+02,3.300262e+03,2.000000e-01,6.247945e+02,7.915963e+03,1.390000e+04,2.302847e-02,3.013500e+02,False,3.946056e+02,7.006142e-01,2.801758e-02,1.415798e+01,4.113801e+05,1.084651e+07,2.000000e-03,1.000000e+00,4.113801e+05,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
Glaniopsis_hanitschi,1.004219e+01,2.022289e+03,2.000000e-01,1.000000e-03,6.000000e-01,7.000000e+00,1.317319e+00,2.971500e+02,True,1.249799e+01,9.000000e-01,2.500000e-02,6.153419e+00,5.376091e-01,4.498816e+02,3.000000e-04,1.000000e+00,5.376091e-01,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Petrogale_xanthopus,3.014872e+01,8.530952e+02,3.000000e-01,4.840000e-01,4.000000e+03,7.000000e+03,2.616355e-02,3.096500e+02,False,6.077278e+02,7.247266e-01,3.854329e-02,3.373036e+01,4.617939e+02,6.832064e+06,2.000000e-03,1.000000e+00,4.617939e+02,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
Gymnocharacinus_bergii,7.291188e+00,1.995963e+03,2.000000e-01,1.400000e-03,4.471704e-01,4.400000e+00,6.012136e-01,2.941500e+02,True,8.036888e+02,9.917943e-01,1.749844e-02,1.076665e+03,8.115373e-03,1.579640e+01,2.000000e-03,1.000003e+00,8.115451e-03,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
Aphelocoma_coerulescens,3.470465e+00,6.658494e+02,2.800000e-01,4.200000e+00,7.619000e+01,8.020000e+01,9.011046e-02,3.147500e+02,False,1.857842e+03,9.261077e-01,2.731467e-02,9.021691e+02,4.691230e+02,1.219302e+04,3.680163e-02,1.000000e+00,4.691230e+02,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True
Junco_hyemalis,2.551812e+00,5.016066e+02,2.800000e-01,2.300000e+00,1.824000e+01,1.920000e+01,1.802209e-01,3.147500e+02,False,2.813272e+03,8.713921e-01,2.735743e-02,2.353793e+03,3.901176e+02,3.428559e+03,9.646746e-02,1.000000e+00,3.901176e+02,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True
Tetronarce_nobiliana,6.978138e+02,8.373765e+03,2.000000e-01,1.798346e+02,3.522612e+03,8.620000e+04,8.598282e-02,2.863500e+02,False,1.746008e+03,5.644208e-01,5.371019e-02,4.478419e+01,1.275661e+05,2.849880e+06,2.000000e-03,1.000000e+00,1.275661e+05,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True
Smaug_giganteus,9.175132e+01,9.088500e+03,3.000000e-01,7.000000e+00,1.600000e+02,2.510000e+02,3.424658e-03,2.931500e+02,False,1.692959e+02,9.104660e-01,2.604735e-02,2.994836e+01,3.461929e+03,1.644184e+05,1.000000e-03,1.000000e+00,3.461929e+03,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
Stegastes_arcifrons,4.007685e+00,7.314025e+03,2.000000e-01,5.200000e-04,2.500000e+00,4.360000e+01,2.994248e+02,2.975500e+02,True,1.194473e+02,5.158924e-01,2.399200e-02,2.545062e+01,1.192143e+00,8.282383e+03,2.000000e-03,1.150520e+00,1.823615e+00,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
Wallago_attu,5.073008e+00,2.645211e+03,2.000000e-01,2.600000e-03,2.300000e+03,7.350000e+04,1.713088e+03,2.966500e+02,True,3.240768e+02,9.751582e-01,3.047509e-02,2.149347e+01,1.040326e-01,1.313739e+05,2.000000e-03,1.907536e+00,7.242884e-01,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True
Pollachius_virens,2.320180e+01,3.236293e+04,2.000000e-01,9.000000e-04,5.430000e+02,3.200000e+04,2.008471e+03,2.791500e+02,True,5.808566e+01,5.609713e-01,1.449588e-01,1.951166e+01,2.957669e+00,7.860121e+06,2.000000e-03,1.862754e+01,1.956415e+04,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
Lithobates_chiricahuensis,6.422636e+01,1.767876e+03,2.800000e-01,1.800000e-03,9.728478e+00,2.570000e+02,7.919109e+01,3.011500e+02,False,7.412505e+01,8.779556e-01,2.290000e-02,1.171410e+01,1.232141e+00,1.030233e+04,4.791318e-04,1.000000e+00,1.232141e+00,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True
Caranx_hippos,5.798411e+00,1.175789e+03,2.000000e-01,5.230000e-04,4.800000e+03,3.200000e+04,8.504929e+01,2.979500e+02,True,4.040071e+01,9.998530e-01,2.180000e-02,3.209953e+01,2.903301e-04,4.010896e+03,2.000000e-03,2.253617e+01,3.432248e+00,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False
Coryphaena_hippurus,8.223850e-01,8.839378e+02,2.000000e-01,5.331498e-04,3.412159e+01,3.950000e+04,1.131301e+04,3.011500e+02,True,1.268552e+02,8.804405e-01,2.068118e-02,1.943054e+01,9.703203e-01,9.572822e+04,2.000000e-03,4.531585e+00,9.101702e+01,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True
Atlapetes_semirufus,3.041760e+00,6.658494e+02,2.800000e-01,2.900000e+00,2.930750e+01,3.085000e+01,4.505523e-02,3.147500e+02,False,2.818587e+03,9.859182e-01,2.272003e-02,2.404173e+03,3.721187e+01,3.693904e+02,9.837599e-02,1.000000e+00,3.721187e+01,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True
Antigone_vipio,6.130362e+00,2.228557e+03,2.800000e-01,1.163000e+02,4.429850e+03,4.663000e+03,4.038488e-02,3.135500e+02,False,4.761339e+03,8.702810e-01,4.416725e-02,6.657332e+02,1.836261e+04,8.602031e+05,2.681881e-02,1.000000e+00,1.836261e+04,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True
Pangasianodon_hypophthalmus,4.641682e-01,5.055722e+03,2.000000e-01,7.000000e-04,3.000000e+03,4.400000e+04,5.821956e+05,2.971500e+02,True,9.266333e+02,4.500000e-01,1.111344e-01,2.458133e+01,1.477102e+00,9.329470e+06,2.000000e-03,1.498347e+00,4.975031e+00,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Bolitoglossa_mexicana,3.986436e+01,8.083607e+03,2.800000e-01,5.000000e-02,3.239234e+01,7.820000e+01,2.814338e-01,2.981500e+02,False,7.332848e+01,9.266605e-01,1.524664e-02,1.931585e+01,1.805653e+01,9.149082e+03,2.000000e-03,1.000000e+00,1.805653e+01,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Coturnix_japonica,4.287045e+00,2.890991e+02,2.800000e-01,6.500000e+00,2.375000e+02,2.500000e+02,5.050171e+00,3.138500e+02,False,3.932060e+03,4.085431e-01,2.424761e-02,7.363783e+02,5.468428e+03,2.081611e+05,2.986234e-02,1.000000e+00,5.468428e+03,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True
Collocalia_esculenta,4.389117e+00,9.795981e+02,2.800000e-01,1.180000e+00,7.885000e+00,8.300000e+00,3.266646e-02,3.112500e+02,False,4.250580e+01,9.221706e-01,4.523953e-02,2.023935e+01,6.806707e+02,3.234807e+03,8.300225e-04,1.000000e+00,6.806707e+02,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Myliobatis_californica,3.461570e+02,7.939859e+03,2.000000e-01,3.122121e+02,4.878315e+03,6.340000e+04,3.476132e-02,2.937500e+02,False,5.239992e+02,8.375398e-01,3.123451e-02,1.850109e+01,6.217933e+04,1.605478e+06,2.000000e-03,1.000000e+00,6.217933e+04,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
Sillago_japonica,3.989208e+00,1.941415e+03,2.000000e-01,1.500000e-04,2.523750e+01,2.019000e+02,2.129375e+02,2.944500e+02,True,7.822678e+01,9.141835e-01,1.764980e-02,1.525271e+01,3.790832e-02,1.068182e+04,8.741439e-04,1.000000e+00,3.790835e-02,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
Sterna_sumatrana,4.491190e+00,1.238308e+03,2.800000e-01,7.100000e+00,1.064000e+02,1.120000e+02,3.113119e-02,3.138500e+02,False,1.663667e+04,9.061068e-01,3.527789e-02,1.254657e+04,2.299779e+02,4.342385e+03,5.112469e-01,1.000000e+00,2.299779e+02,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
Cardinalis_cardinalis,2.449740e+00,1.265114e+03,2.800000e-01,3.500000e+00,4.047000e+01,4.260000e+01,1.351657e-01,3.147500e+02,False,7.070112e+03,9.398133e-01,2.258626e-02,6.980069e+03,9.792078e+01,1.124900e+03,2.857704e-01,1.000000e+00,9.792078e+01,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,True,True
Amia_calva,2.171132e+01,7.032787e+03,2.000000e-01,1.556480e-02,1.945600e+03,3.800000e+03,1.092028e+02,2.881500e+02,False,1.796330e+03,5.673809e-01,2.508454e-02,1.647650e+02,4.969683e+00,1.358732e+06,2.000000e-03,1.000000e+00,4.969683e+00,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True
Labeo_senegalensis,2.770259e+00,1.516717e+03,2.000000e-01,5.236000e-04,5.580000e+01,3.000000e+03,4.232828e+02,2.971500e+02,True,8.083214e+01,9.823226e-01,2.049495e-02,1.969373e+01,2.669503e-02,4.137600e+03,2.000000e-03,2.907621e+00,6.603646e-01,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Paranotothenia_magellanica,1.133240e+02,2.127253e+04,2.000000e-01,2.680000e-04,1.400000e+02,1.500000e+03,5.923133e+01,2.810500e+02,True,2.561123e+01,9.768120e-01,2.376808e-02,3.532270e+01,2.774707e-02,1.998069e+04,2.000000e-03,1.493967e+01,9.744735e+01,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
