species,ab,am,d_V,Wwb,Wwp,Wwi,Ri,T_typical,metamorphosis,p_Am,kap,v,p_M,E_Hb,E_Hp,k_J,s_M,E_Hbj,class_other,class_Aves,class_Actinopterygii,class_Reptilia,class_Chondrichthyes,class_Amphibia,class_Mammalia,class_Bivalvia,class_Branchiopoda,class_Malacostraca,climate_A,climate_B,climate_C,climate_D,climate_E,habitat_T,habitat_F,habitat_S,habitat_M,migrate_T,food_other,food_P,food_O,food_H,food_C,data_split
Afrotis_afra,4.287045e+00,5.020855e+02,2.800000e-01,3.300000e+01,6.650000e+02,7.000000e+02,2.987539e-02,3.134000e+02,False,5.744598e+03,9.755138e-01,3.164773e-02,1.935355e+03,5.770663e+02,1.286105e+04,7.880512e-02,1.000000e+00,5.770663e+02,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,train
Agapornis_personatus,4.695335e+00,1.555560e+03,2.800000e-01,2.500000e+00,5.320000e+01,5.600000e+01,1.205675e-01,3.144500e+02,False,1.508303e+03,6.951290e-01,3.255251e-02,5.538783e+02,2.032811e+03,6.933543e+04,2.305231e-02,1.000000e+00,2.032811e+03,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,val
Agapornis_roseicollis,4.756578e+00,1.555560e+03,2.800000e-01,3.820000e+00,5.320000e+01,5.600000e+01,1.096068e-01,3.144500e+02,False,1.373467e+03,7.000875e-01,2.718420e-02,5.189323e+02,3.001278e+03,6.225404e+04,2.159151e-02,1.000000e+00,3.001278e+03,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,train
Agelaioides_badius,2.653885e+00,7.546294e+02,2.800000e-01,3.550000e+00,4.298750e+01,4.525000e+01,9.011046e-02,3.147500e+02,False,5.493217e+03,9.702603e-01,2.312817e-02,5.008969e+03,6.307055e+01,6.875433e+02,2.040779e-01,1.000000e+00,6.307055e+01,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,train
Agelaius_phoeniceus,2.449740e+00,8.877992e+02,2.800000e-01,3.150000e+00,3.762000e+01,3.960000e+01,1.182700e-01,3.147500e+02,False,4.955492e+03,9.526492e-01,2.504312e-02,4.378529e+03,9.970699e+01,1.247018e+03,1.791429e-01,1.000000e+00,9.970699e+01,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,True,train
Aglaoctenus_lagotis,1.249986e+01,2.336930e+02,1.700000e-01,2.670000e-04,9.700000e-02,7.200000e-01,5.081105e+00,2.998500e+02,True,7.626724e+00,8.507559e-01,6.854757e-03,2.801236e+01,1.737925e-01,2.759112e+02,2.000000e-03,3.583662e+00,9.363293e+00,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,train
Ailuroedus_crassirostris,4.797407e+00,6.658494e+02,2.800000e-01,1.300000e+01,1.710000e+02,1.800000e+02,5.631904e-02,3.147500e+02,False,3.139808e+03,9.684494e-01,2.380921e-02,1.495007e+03,3.941292e+02,5.056245e+03,6.100518e-02,1.000000e+00,3.941292e+02,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,val
Aix_galericulata,5.920205e+00,4.787623e+02,2.800000e-01,3.200000e+01,5.130000e+02,5.400000e+02,2.280881e-01,3.133500e+02,False,2.281422e+03,6.608164e-01,3.002938e-02,4.307927e+02,1.943598e+04,4.757292e+05,1.766720e-02,1.000000e+00,1.943598e+04,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,True,train
Alaskozetes_antarcticus,7.500997e+01,2.950495e+03,4.600000e-01,4.347826e-06,1.130435e-04,1.800000e-04,1.254145e-02,3.001500e+02,True,2.176621e+01,8.609654e-01,7.981094e-02,3.524852e+02,1.124306e-02,1.100138e+00,2.000000e-03,1.047898e+00,1.371228e-02,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,test
Alauda_arvensis,2.245595e+00,4.483386e+02,2.800000e-01,3.400000e+00,2.375000e+01,2.500000e+01,1.351657e-01,3.147500e+02,False,4.598956e+03,8.312641e-01,3.118142e-02,3.755519e+03,6.012944e+02,4.829744e+03,1.522709e-01,1.000000e+00,6.012944e+02,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,True,train
Alburnoides_eichwaldii_Kaboudval,1.458659e+01,1.597231e+03,2.000000e-01,3.100000e-03,1.265004e+01,3.038107e+01,2.028510e+01,2.881500e+02,True,4.732623e+03,6.919208e-01,1.188336e-02,4.876944e+03,1.791641e-01,9.061919e+04,2.000000e-03,1.000000e+00,1.791641e-01,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,train
Alburnoides_eichwaldii_ShirAbad,1.325994e+01,1.451963e+03,2.000000e-01,3.100000e-03,1.544633e+01,4.808959e+01,1.375273e+01,2.881500e+02,True,2.617034e+03,6.851497e-01,1.551464e-02,2.115201e+03,3.119145e-01,1.044342e+05,2.000000e-03,1.000017e+00,3.119332e-01,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,train
Alburnoides_eichwaldii_Tajan,1.605659e+01,1.758197e+03,2.000000e-01,3.100000e-03,1.046250e+01,1.218424e+02,1.109091e+01,2.881500e+02,True,7.099580e+02,8.955479e-01,2.509136e-02,2.820466e+02,2.347075e-01,1.588391e+04,2.000000e-03,1.000000e+00,2.347075e-01,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,train
Alburnoides_eichwaldii_ZarrinGol,1.605659e+01,1.758197e+03,2.000000e-01,3.100000e-03,1.418032e+01,3.972000e+01,1.390629e+02,2.881500e+02,True,1.445622e+03,1.476788e-01,2.286141e-02,1.055058e+02,4.716973e+00,1.658853e+05,2.000000e-03,1.000000e+00,4.716973e+00,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,test
Alburnus_alburnus,5.834635e+00,3.726873e+03,2.000000e-01,1.800000e-04,3.725948e+00,6.000000e+01,1.314775e+01,2.891500e+02,True,1.426264e+02,9.756364e-01,2.031329e-02,4.836411e+01,9.576427e-03,1.080135e+03,2.000000e-03,1.000000e+00,9.576427e-03,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,val
Alburnus_baliki,1.097912e+01,3.205903e+03,2.000000e-01,3.800000e-03,2.724607e+00,4.400000e+01,1.247698e+01,2.921500e+02,True,1.024894e+02,4.777762e-01,6.925051e-02,1.478226e+01,1.570022e+01,2.981928e+04,2.000000e-03,1.000000e+00,1.570022e+01,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,train
Alca_torda,7.349220e+00,2.023694e+03,2.800000e-01,5.000000e+01,6.897000e+02,7.260000e+02,2.075413e-02,3.138500e+02,False,3.460109e+03,9.880656e-01,2.319855e-02,1.101025e+03,5.087457e+02,5.085112e+03,4.519062e-02,1.000000e+00,5.087457e+02,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,val
Aldabrachelys_gigantea,4.349394e+01,4.449036e+04,3.000000e-01,6.540000e+01,1.987500e+04,1.590000e+05,7.911827e-02,2.971500e+02,False,7.485093e+01,8.901610e-01,6.380820e-02,1.297417e+00,4.949770e+04,2.389926e+07,4.960921e-05,1.000000e+00,4.949770e+04,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,train
Alectoris_chukar,7.026479e+00,2.987358e+02,2.800000e-01,1.350000e+01,5.092000e+02,5.360000e+02,3.580087e-01,3.138500e+02,False,1.022887e+03,9.361871e-01,7.034663e-02,1.742181e+02,3.077319e+03,1.639285e+05,7.135503e-03,1.000000e+00,3.077319e+03,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,train
Alectoris_graeca,6.168858e+00,4.818319e+02,2.800000e-01,2.720000e+01,5.462500e+02,5.750000e+02,3.424431e-01,3.138500e+02,False,1.169043e+04,7.854170e-01,2.203757e-02,4.824025e+03,2.019656e+03,3.833323e+04,1.986429e-01,1.000000e+00,2.019656e+03,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,True,train
Alectoris_rufa,5.922103e+00,2.987358e+02,2.800000e-01,1.390000e+01,4.085000e+02,4.300000e+02,3.580087e-01,3.138500e+02,False,6.285919e+03,8.786686e-01,2.228832e-02,2.598638e+03,9.038213e+02,2.523160e+04,1.064734e-01,1.000000e+00,9.038213e+02,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True,train
Alectura_lathami,1.330538e+01,6.190436e+02,2.800000e-01,1.200000e+02,2.052000e+03,2.160000e+03,4.038488e-01,3.135500e+02,False,3.213248e+02,7.513977e-01,9.880607e-02,2.093923e+01,2.042023e+05,2.255449e+06,8.582486e-04,1.000000e+00,2.042023e+05,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,train
Alepes_djedaba,2.931854e+00,8.917722e+02,2.000000e-01,1.400000e-03,5.080000e+01,7.180000e+02,3.592846e+03,3.010500e+02,True,1.578234e+02,4.705828e-01,2.338456e-02,2.657620e+01,3.219802e+00,1.978449e+05,2.000000e-03,2.383637e+00,4.421799e+01,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,test
Alepes_kleinii,2.906097e+00,8.839378e+02,2.000000e-01,1.800000e-04,2.300000e+01,6.460000e+01,3.975110e+02,3.011500e+02,True,2.392346e+01,8.417847e-01,2.037131e-02,2.008194e+01,1.422582e-01,2.942883e+04,2.000000e-03,3.708757e+00,7.410487e+00,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,train
Alestes_baremoze,2.179573e+00,1.060725e+03,2.000000e-01,2.700000e-04,1.000000e+02,8.714000e+02,1.142650e+03,3.011500e+02,True,1.575552e+02,9.423874e-01,1.639424e-02,2.350157e+01,2.828844e-02,1.631840e+04,2.000000e-03,1.042833e+00,3.209717e-02,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,train
Alestes_dentex,2.179573e+00,1.237513e+03,2.000000e-01,2.700000e-04,1.220000e+02,1.900000e+03,1.142650e+03,3.011500e+02,True,2.724973e+01,9.867196e-01,2.174200e-02,1.924941e+01,1.394140e-02,1.264840e+04,2.000000e-03,8.217620e+00,7.860566e+00,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,val
Alle_alle,5.920205e+00,7.805677e+02,2.800000e-01,2.150000e+01,1.553250e+02,1.635000e+02,2.075413e-02,3.138500e+02,False,1.821081e+03,9.536615e-01,2.984601e-02,6.982972e+02,1.821579e+03,1.548969e+04,2.846739e-02,1.000000e+00,1.821579e+03,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,train
Alligator_sinensis,4.234799e+01,1.501241e+04,3.000000e-01,3.000000e+01,4.174798e+03,2.390000e+04,9.030378e-02,2.981500e+02,False,3.034504e+02,8.971541e-01,9.409986e-02,1.087908e+01,2.137074e+04,9.151649e+06,4.194824e-04,1.000000e+00,2.137074e+04,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,train
Allocyttus_niger,1.552224e+02,1.573782e+05,2.000000e-01,2.857143e-03,7.414773e+02,1.650000e+03,3.939554e+01,2.782500e+02,False,7.363670e+02,5.571045e-01,2.885900e-02,6.347045e+01,1.833687e+00,1.924685e+06,2.000000e-03,1.000000e+00,1.833687e+00,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,train
Allocyttus_verrucosus,2.222924e+02,2.249335e+05,2.000000e-01,2.857143e-03,3.644444e+02,1.230000e+03,1.867219e+01,2.780500e+02,False,3.189694e+02,5.007040e-01,2.885900e-02,2.233845e+01,4.358861e+00,7.710683e+05,2.000000e-03,1.000000e+00,4.358861e+00,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,train
Allothunnus_fallai,4.128658e+00,1.808352e+04,2.000000e-01,6.000000e-04,1.050000e+03,1.390000e+04,2.322556e+03,2.915500e+02,True,1.185480e+02,8.883752e-01,1.984900e-02,1.483760e+01,1.712538e-01,3.775298e+05,2.000000e-03,2.567119e+00,2.903751e+00,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,train
Alona_iheringula,1.006101e+00,3.416946e+01,1.700000e-01,3.097386e-06,9.134149e-06,1.720000e-05,8.802926e-01,2.981500e+02,False,1.183064e+02,6.207938e-01,1.597614e-02,4.044360e+03,4.824517e-03,3.527093e-02,2.000000e-03,1.000000e+00,4.824517e-03,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,train
Alopias_pelagicus,3.570612e+02,7.637143e+03,2.000000e-01,1.213701e+04,7.390000e+04,1.373000e+05,5.041152e-03,2.998500e+02,False,6.040948e+02,5.852014e-01,3.872100e-02,1.145550e+01,7.390805e+06,7.323788e+07,2.000000e-03,1.000000e+00,7.390805e+06,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,val
Alopias_vulpinus,4.621314e+02,6.796051e+03,2.000000e-01,7.718948e+03,1.496000e+05,2.938000e+05,7.357214e-03,2.963500e+02,False,9.801942e+02,6.520176e-01,3.823000e-02,1.845683e+01,3.548527e+06,1.178729e+08,2.000000e-03,1.000000e+00,3.548527e+06,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,train
Alosa_pseudoharengus,3.397861e-03,4.355889e+03,2.000000e-01,6.900000e-04,1.061944e+03,1.700000e+03,7.438205e+02,2.901500e+02,True,2.944994e+02,4.692372e-01,2.515348e-02,3.909213e+01,1.121536e+00,9.628005e+05,2.000000e-03,1.575316e+00,4.420295e+00,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,val
Alosa_sapidissima,1.397881e+01,7.670234e+03,2.000000e-01,5.978459e-03,6.520293e+02,3.600000e+03,1.016918e+03,2.881500e+02,True,3.824567e+03,6.259753e-01,2.183876e-02,9.645240e+02,3.421869e-01,7.321482e+06,2.000000e-03,1.819619e+00,2.203142e+00,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,True,False,False,True,False,False,False,train
Amandava_subflava,2.653885e+00,5.326795e+02,2.800000e-01,6.000000e-01,6.935000e+00,7.300000e+00,1.058798e-01,3.147500e+02,False,5.889247e+02,9.377154e-01,2.724634e-02,4.637742e+02,1.129662e+02,2.286963e+03,1.886203e-02,1.000000e+00,1.129662e+02,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,train
Amazona_aestiva,5.971241e+00,2.235262e+03,2.800000e-01,1.400000e+01,4.284500e+02,4.510000e+02,4.384273e-02,3.144500e+02,False,1.686588e+03,9.587229e-01,2.317756e-02,4.859634e+02,7.646287e+02,3.454378e+04,1.993385e-02,1.000000e+00,7.646287e+02,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,train
Amazona_agilis,5.511915e+00,2.235262e+03,2.800000e-01,1.400000e+01,2.016375e+02,2.122500e+02,6.357196e-02,3.144500e+02,False,1.879303e+03,7.329916e-01,2.543926e-02,5.351100e+02,6.514817e+03,1.455894e+05,2.193942e-02,1.000000e+00,6.514817e+03,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,train
Amazona_amazonica,5.307770e+00,1.368528e+03,2.800000e-01,2.100000e+01,4.465000e+02,4.700000e+02,5.114985e-02,3.144500e+02,False,2.511958e+03,7.708562e-01,3.071777e-02,5.988671e+02,7.623017e+03,2.437631e+05,2.402922e-02,1.000000e+00,7.623017e+03,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,train
Amazona_finschi,5.716060e+00,1.176934e+03,2.800000e-01,1.500000e+01,3.800000e+02,4.000000e+02,6.576410e-02,3.144500e+02,False,1.830395e+03,9.071580e-01,2.446008e-02,5.226968e+02,1.913255e+03,7.344316e+04,2.152705e-02,1.000000e+00,1.913255e+03,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,train
Ambiserrula_jugosa,3.900612e+00,2.847447e+03,2.000000e-01,6.500000e-05,1.840721e+00,1.960000e+01,1.264291e+02,2.978500e+02,True,2.436484e+01,9.217474e-01,2.159300e-02,1.650905e+01,2.336665e-02,8.496440e+02,2.000000e-03,1.840540e+00,1.467409e-01,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,train
Amblema_plicata,1.458659e+01,2.565135e+04,9.000000e-02,2.877291e-07,4.495767e+00,5.470000e+01,6.729696e+02,2.901500e+02,True,3.668292e+01,9.879223e-01,3.272323e-03,1.777877e+01,9.292826e-07,4.389644e+01,2.000000e-03,1.000000e+00,9.292826e-07,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,train
Amblygaster_sirm,1.898303e+00,1.847682e+03,2.000000e-01,3.200000e-04,3.360768e+01,1.960000e+02,5.758568e+02,2.981500e+02,True,6.458292e+02,9.549240e-01,2.513300e-02,2.767137e+02,1.282298e-02,5.046358e+03,2.000000e-03,1.384947e+00,3.464015e-02,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,val
Amblygobius_bynoensis,2.160437e+00,1.824369e+02,2.000000e-01,2.771000e-04,1.090000e+00,1.000000e+01,7.989251e+01,3.012500e+02,False,1.040188e+02,9.000000e-01,2.080570e-02,5.538559e+01,8.012889e-02,5.188043e+02,2.000000e-03,1.000000e+00,8.012889e-02,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,train
Amblygobius_phalaena,2.160437e+00,2.064418e+02,2.000000e-01,2.771000e-04,1.800000e+00,2.920000e+01,1.483718e+02,3.012500e+02,False,9.048804e+01,9.000000e-01,2.143032e-02,3.281939e+01,8.578930e-02,7.653020e+02,2.000000e-03,1.000000e+00,8.578930e-02,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,train
Amblyopsis_rosae,2.645403e+02,6.331621e+03,2.000000e-01,4.200000e-03,1.297037e+00,3.270642e+00,3.948436e-02,2.873500e+02,False,3.815036e+01,9.451370e-01,2.206299e-02,2.669282e+01,9.546013e-01,4.676802e+02,2.000000e-03,1.000000e+00,9.546013e-01,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,train
Amblyopsis_spelaea,3.270315e+02,7.115737e+03,2.000000e-01,5.200000e-03,1.700000e+00,6.900000e+00,9.837351e-02,2.861500e+02,False,4.597877e+01,9.019390e-01,2.183428e-02,2.414902e+01,2.072109e+00,9.234991e+02,2.000000e-03,1.000000e+00,2.072109e+00,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,train
Amblyraja_georgiana,1.400340e+03,2.469625e+04,2.000000e-01,6.212108e+01,6.541514e+03,1.620000e+04,2.040796e-02,2.771500e+02,False,2.981119e+03,7.000000e-01,6.351000e-02,1.862912e+02,1.018023e+04,3.988678e+06,2.000000e-03,1.000000e+00,1.018023e+04,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,train
Amblyraja_radiata,1.075349e+03,1.871844e+04,2.000000e-01,9.847749e+00,6.597222e+03,1.140000e+04,1.880499e-02,2.811500e+02,False,8.886687e+02,8.496138e-01,3.298000e-02,6.553993e+01,1.716706e+03,3.661245e+06,2.000000e-03,1.000000e+00,1.716706e+03,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,train
Amblyramphus_holosericeus,2.755957e+00,7.546294e+02,2.800000e-01,3.300000e+00,5.035000e+01,5.300000e+01,6.758285e-02,3.147500e+02,False,2.347759e+03,9.814311e-01,3.042349e-02,1.437101e+03,8.543112e+01,1.387390e+03,5.853456e-02,1.000000e+00,8.543112e+01,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,train
Ambystoma_maculatum,1.009324e+02,1.548761e+04,2.800000e-01,4.200000e-03,1.392868e+00,1.284000e+01,2.066168e-01,2.901500e+02,False,4.320806e+01,9.620312e-01,2.146118e-02,1.941880e+01,9.258350e-01,2.474301e+02,2.000000e-03,1.000000e+00,9.258350e-01,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,train
Ambystoma_mexicanum,1.591192e+01,8.227791e+03,2.800000e-01,4.200000e-03,2.412720e+01,1.100000e+02,2.066168e+00,2.901500e+02,False,1.339037e+02,8.397309e-01,7.026609e-02,2.535359e+01,4.338563e+00,9.121171e+03,2.000000e-03,1.000000e+00,4.338563e+00,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,train
